epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
27,267,3385.0,128.0,2.115625,0.0,20.42544183026335,22.54106683026335,37.383522150260546,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.803285346421068, 'queue': -88.10000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-88.1275854994424,0.0,0,0,5678.52448882982,0.0675,3524.0,1,"[6, 21, 3, 24, 25, 16, 17]","{'svc': 0.20263506472110748, 'con': 0.28018924593925476, 'rec': 0.23422260582447052, 'stab': 0.2829529941082001}","[267.0, 3385.0, 23.59988784790039, 37.383522033691406, 0.07407407462596893, 14.0]","[0.2697316110134125, 0.11255258321762085, 0.0676126778125763, 0.6243016719818115, 0.2824709117412567, 0.09230182319879532, 0.5712567567825317, 0.5005673170089722, 0.5611333250999451, 0.12119422107934952, 0.31070441007614136, 0.566673994064331, 0.4896312952041626, 0.1565520465373993, 0.6172590851783752, 0.16551241278648376, 0.5641927719116211, 0.6263417601585388, 0.170206218957901, 0.5991224050521851, 0.16391240060329437, 0.5712366700172424, 0.16146603226661682, 0.2862308621406555, 0.46555423736572266, 0.5392281413078308, 0.608914852142334]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,27
28,245,3524.0,128.0,2.2025,0.0,18.6092827870428,20.8117827870428,31.329658672858724,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -1.664942622963424, 'queue': -91.025, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-90.91424277598476,0.0,0,0,6150.362095826383,0.0675,3641.0,1,"[19, 3, 24, 16, 14, 8, 11]","{'svc': 0.19366051256656647, 'con': 0.2876775562763214, 'rec': 0.2273971140384674, 'stab': 0.2912648022174835}","[245.0, 3524.0, 22.541067123413086, 31.32965850830078, 0.07407407462596893, 13.0]","[0.3035832345485687, 0.11702936142683029, 0.0588422529399395, 0.6203891038894653, 0.3113967776298523, 0.1027679592370987, 0.5713313221931458, 0.46075984835624695, 0.5668815970420837, 0.1200525239109993, 0.3337171971797943, 0.571119487285614, 0.5001505017280579, 0.15627306699752808, 0.6183838844299316, 0.16838501393795013, 0.5699051022529602, 0.627482533454895, 0.1656913161277771, 0.6021963953971863, 0.16150417923927307, 0.5763269066810608, 0.16063502430915833, 0.2630593180656433, 0.47735702991485596, 0.5470152497291565, 0.6124822497367859]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,28
29,273,3641.0,128.0,2.2756250000000002,0.0,8.48469983110267,10.76032483110267,14.864999437008901,0.0,1.0,0,1,7,128,20,0.4,13,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -0.8608259864882136, 'queue': -94.65, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-93.73512613950955,0.0,0,0,11895.551668664926,0.09,3786.0,1,"[11, 12, 3, 26, 17, 14, 6]","{'svc': 0.2054072916507721, 'con': 0.29128021001815796, 'rec': 0.212492436170578, 'stab': 0.29082006216049194}","[273.0, 3641.0, 20.811782836914062, 14.864999771118164, 0.0, 13.0]","[0.3315427899360657, 0.11190788447856903, 0.04338854178786278, 0.617631733417511, 0.34019002318382263, 0.09653812646865845, 0.57472163438797, 0.4274091124534607, 0.5717213153839111, 0.108718141913414, 0.355510950088501, 0.5743494033813477, 0.505133330821991, 0.14862127602100372, 0.6133648753166199, 0.15423297882080078, 0.5700340270996094, 0.6290352940559387, 0.15298917889595032, 0.6020540595054626, 0.15246276557445526, 0.5780422687530518, 0.14639657735824585, 0.23920336365699768, 0.4837987422943115, 0.547309935092926, 0.6171859502792358]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,29
30,255,3786.0,128.0,2.36625,0.0,23.07636705266459,25.44261705266459,37.57796424962271,0.1111111111111111,1.0,0,1,7,128,20,0.4,13,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -2.035409364213167, 'queue': -97.825, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-98.0847095172345,0.0,0,0,5030.929001330648,0.0675,3913.0,1,"[24, 25, 12, 14, 3, 16, 8]","{'svc': 0.19670341908931732, 'con': 0.2808103561401367, 'rec': 0.2352832555770874, 'stab': 0.28720298409461975}","[255.0, 3786.0, 10.760324478149414, 37.577964782714844, 0.1111111119389534, 13.0]","[0.30280402302742004, 0.11330703645944595, 0.034333735704422, 0.618938684463501, 0.36530545353889465, 0.09592224657535553, 0.578743577003479, 0.4440740942955017, 0.5729918479919434, 0.11359819024801254, 0.3778962194919586, 0.5463293194770813, 0.5127270221710205, 0.14468365907669067, 0.6146335601806641, 0.1499883234500885, 0.5772452354431152, 0.6299813389778137, 0.15001577138900757, 0.6022590398788452, 0.14924520254135132, 0.5806571841239929, 0.15136636793613434, 0.2181076854467392, 0.4946722388267517, 0.5527265667915344, 0.6206787824630737]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,30
31,252,3913.0,128.0,2.445625,0.0,14.706363438658382,17.151988438658382,18.319927511577326,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.3721590750926707, 'queue': -100.92500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-100.52145922811401,0.0,0,0,7462.691597407123,0.0675,4037.0,1,"[24, 8, 21, 16, 26, 25, 14]","{'svc': 0.19233675301074982, 'con': 0.29510343074798584, 'rec': 0.21644634008407593, 'stab': 0.2961134910583496}","[252.0, 3913.0, 25.442617416381836, 18.319927215576172, 0.07407407462596893, 13.0]","[0.2755051553249359, 0.10188205540180206, 0.019854776561260223, 0.619964063167572, 0.3890213370323181, 0.097450852394104, 0.5808733105659485, 0.45894166827201843, 0.5740886926651001, 0.10998331010341644, 0.39477774500846863, 0.5190829038619995, 0.5161120295524597, 0.14316487312316895, 0.6176955103874207, 0.15655575692653656, 0.5836254358291626, 0.6303246021270752, 0.1533622443675995, 0.6049967408180237, 0.1435215324163437, 0.589188277721405, 0.14317774772644043, 0.19879010319709778, 0.5010383129119873, 0.5584001541137695, 0.621127724647522]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,31
32,293,4037.0,128.0,2.523125,0.0,11.279246501853013,13.802371501853013,15.538179697534739,0.037037037037037035,1.0,0,1,7,128,20,0.4,15,7,0.29492455418381347,0,"{'throughput': 7.775699846978675, 'latency': -1.1041897201482411, 'queue': -105.05000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-104.37848987316957,0.0,0,0,9273.76864061481,0.09,4202.0,1,"[16, 14, 21, 26, 8, 12, 6]","{'svc': 0.21223390102386475, 'con': 0.2862880229949951, 'rec': 0.21446837484836578, 'stab': 0.28700971603393555}","[293.0, 4037.0, 17.151988983154297, 15.538179397583008, 0.03703703731298447, 13.0]","[0.24866534769535065, 0.08031769096851349, 0.008882790803909302, 0.6169512271881104, 0.4093635082244873, 0.08233750611543655, 0.5821532607078552, 0.4725204110145569, 0.5745843052864075, 0.10054833441972733, 0.40902650356292725, 0.47941577434539795, 0.5240963101387024, 0.127602219581604, 0.614623486995697, 0.13850510120391846, 0.5846969485282898, 0.6271123886108398, 0.13242128491401672, 0.6026110649108887, 0.12983913719654083, 0.5881481766700745, 0.13558600842952728, 0.23340101540088654, 0.5071922540664673, 0.5586399435997009, 0.6190909743309021]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,32
33,264,4202.0,128.0,2.62625,0.0,23.218287818230543,25.844537818230542,29.409058159533902,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -2.067563025458443, 'queue': -108.45, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-108.74186317847978,0.0,0,0,4952.690618816551,0.0675,4338.0,1,"[21, 14, 6, 19, 12, 17, 10]","{'svc': 0.20144128799438477, 'con': 0.2901914715766907, 'rec': 0.23063330352306366, 'stab': 0.2777339816093445}","[264.0, 4202.0, 13.80237102508545, 29.4090576171875, 0.14814814925193787, 15.0]","[0.22408683598041534, 0.07138670980930328, 0.004362531006336212, 0.6189820170402527, 0.42607027292251587, 0.0887160450220108, 0.5852915644645691, 0.4861545264720917, 0.5503872036933899, 0.10181161761283875, 0.42746996879577637, 0.4439762830734253, 0.5328934788703918, 0.13754549622535706, 0.615060031414032, 0.14412038028240204, 0.5885754227638245, 0.629298210144043, 0.12966622412204742, 0.6054684519767761, 0.14453278481960297, 0.5870949029922485, 0.14031589031219482, 0.21273596584796906, 0.5117504596710205, 0.5631020665168762, 0.5926178097724915]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,33
34,232,4338.0,128.0,2.71125,0.0,19.708028186562967,22.419278186562966,26.35016802928396,0.1111111111111111,1.0,0,1,7,128,20,0.4,13,7,0.27434842249657065,0,"{'throughput': 7.775699846978675, 'latency': -1.7935422549250373, 'queue': -111.05000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-111.06784240794637,0.0,0,0,5709.372038423477,0.0675,4442.0,1,"[10, 12, 14, 24, 19, 21, 25]","{'svc': 0.18281158804893494, 'con': 0.2933860719203949, 'rec': 0.2207280695438385, 'stab': 0.30307427048683167}","[232.0, 4338.0, 25.84453773498535, 26.350168228149414, 0.1111111119389534, 13.0]","[0.21820221841335297, 0.07137520611286163, 0.0002084672451019287, 0.6338498592376709, 0.4549781382083893, 0.08085541427135468, 0.5772033333778381, 0.5079953074455261, 0.5406510829925537, 0.11592508852481842, 0.452679842710495, 0.43248745799064636, 0.5534308552742004, 0.1492581069469452, 0.6357563734054565, 0.1635587066411972, 0.6069555878639221, 0.6442784667015076, 0.1532350778579712, 0.6220336556434631, 0.157905712723732, 0.6067019701004028, 0.16219092905521393, 0.20944467186927795, 0.5356342196464539, 0.5843938589096069, 0.6103406548500061]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,34
35,256,4442.0,128.0,2.77625,0.0,28.40822161416129,31.184471614161293,38.0668621706611,0.18518518518518517,1.0,0,1,7,128,20,0.4,12,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -2.4947577291329033, 'queue': -114.25, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-114.96905788215423,0.0,0,0,4104.606984646598,0.045,4570.0,1,"[17, 7, 3, 24, 26, 12, 8]","{'svc': 0.1922178417444229, 'con': 0.280024915933609, 'rec': 0.23787610232830048, 'stab': 0.2898811399936676}","[256.0, 4442.0, 22.419279098510742, 38.066864013671875, 0.18518517911434174, 13.0]","[0.20004074275493622, 0.056623563170433044, 0.02455635368824005, 0.6327260732650757, 0.46364861726760864, 0.09747456759214401, 0.5465241074562073, 0.5119289755821228, 0.5413951873779297, 0.1252104789018631, 0.4590577483177185, 0.4050430953502655, 0.5530687570571899, 0.15198323130607605, 0.6092879772186279, 0.16394548118114471, 0.597472071647644, 0.6387737393379211, 0.15653160214424133, 0.6170823574066162, 0.1593613177537918, 0.5786103010177612, 0.16480666399002075, 0.1858896017074585, 0.5409753918647766, 0.58517986536026, 0.6107245087623596]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,35
36,258,4570.0,128.0,2.85625,0.0,21.350130992028284,24.206380992028283,23.181868738859713,0.14814814814814814,1.0,0,1,7,128,20,0.4,14,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.9365104793622627, 'queue': -117.5, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-117.66081063238359,0.0,0,0,5287.861908897218,0.0675,4700.0,1,"[24, 14, 3, 19, 17, 25, 10]","{'svc': 0.19234736263751984, 'con': 0.2884466052055359, 'rec': 0.22141140699386597, 'stab': 0.2977945804595947}","[258.0, 4570.0, 31.184471130371094, 23.181869506835938, 0.14814814925193787, 12.0]","[0.17085915803909302, 0.058395106345415115, 0.02714000642299652, 0.6206552386283875, 0.45990490913391113, 0.08755024522542953, 0.5036895275115967, 0.5054007768630981, 0.5316680073738098, 0.12208434194326401, 0.4539334177970886, 0.36289024353027344, 0.5478463768959045, 0.14843960106372833, 0.5998546481132507, 0.15490266680717468, 0.5860482454299927, 0.628081738948822, 0.15342512726783752, 0.6089385747909546, 0.16077640652656555, 0.5678523182868958, 0.1612442135810852, 0.211006760597229, 0.5317274928092957, 0.5728322267532349, 0.6007692217826843]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,36
37,234,4700.0,128.0,2.9375,0.0,15.240057353926709,18.17755735392671,28.740882537780386,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.4542045883141368, 'queue': -120.15, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-119.82850474133546,0.0,0,0,7041.650179271722,0.0675,4806.0,1,"[8, 4, 14, 25, 26, 17, 3]","{'svc': 0.18217182159423828, 'con': 0.2935571074485779, 'rec': 0.21318621933460236, 'stab': 0.3110848367214203}","[234.0, 4700.0, 24.20638084411621, 28.740882873535156, 0.03703703731298447, 14.0]","[0.1563466489315033, 0.07051699608564377, 0.03259957954287529, 0.6248533129692078, 0.47276949882507324, 0.09056594967842102, 0.46914511919021606, 0.5129002332687378, 0.5389638543128967, 0.12425786256790161, 0.4653990566730499, 0.3376716673374176, 0.5514664649963379, 0.14812365174293518, 0.6037135720252991, 0.1582743227481842, 0.592302143573761, 0.6254182457923889, 0.16226863861083984, 0.6119495630264282, 0.1602376252412796, 0.5433092713356018, 0.1686978042125702, 0.24470815062522888, 0.5380616784095764, 0.5731574296951294, 0.6009770631790161]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,37
38,242,4806.0,128.0,3.00375,0.0,11.327090826983596,14.330840826983597,15.697660781303343,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.27434842249657065,0,"{'throughput': 7.775699846978675, 'latency': -1.1464672661586877, 'queue': -123.0, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-122.37076741918001,0.0,0,0,8931.785758096503,0.0675,4920.0,1,"[17, 7, 10, 24, 3, 19, 14]","{'svc': 0.18823188543319702, 'con': 0.29961174726486206, 'rec': 0.20022578537464142, 'stab': 0.31193050742149353}","[242.0, 4806.0, 18.17755699157715, 15.697660446166992, 0.03703703731298447, 13.0]","[0.1400417685508728, 0.06984546780586243, 0.04339613765478134, 0.623726487159729, 0.4770102798938751, 0.08258340507745743, 0.4360954463481903, 0.5219631195068359, 0.5443021655082703, 0.11772523820400238, 0.4728792905807495, 0.31296709179878235, 0.5521109104156494, 0.1403452754020691, 0.6084601283073425, 0.15433378517627716, 0.5927517414093018, 0.6241685152053833, 0.1513432115316391, 0.6133463978767395, 0.15241378545761108, 0.5142480134963989, 0.15025165677070618, 0.2772914469242096, 0.541338324546814, 0.575343132019043, 0.605117917060852]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,38
39,254,4920.0,128.0,3.075,0.0,13.451186822514329,16.52618682251433,14.136005457763813,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.3220949458011464, 'queue': -126.15, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-125.69639509882248,0.0,0,0,7745.283372061373,0.0675,5046.0,1,"[10, 26, 17, 19, 3, 8, 16]","{'svc': 0.1964675486087799, 'con': 0.2983381450176239, 'rec': 0.2026456594467163, 'stab': 0.3025485873222351}","[254.0, 4920.0, 14.330841064453125, 14.136005401611328, 0.07407407462596893, 13.0]","[0.12603113055229187, 0.06390214711427689, 0.045914698392152786, 0.6238502860069275, 0.48119184374809265, 0.07876718044281006, 0.45141106843948364, 0.5296332836151123, 0.5481741428375244, 0.11173953860998154, 0.4808179438114166, 0.2883753776550293, 0.5565850138664246, 0.1324128955602646, 0.5807562470436096, 0.1465562880039215, 0.5971816182136536, 0.6263034343719482, 0.145882248878479, 0.6132049560546875, 0.14222490787506104, 0.4810786843299866, 0.14925318956375122, 0.30338045954704285, 0.5435419678688049, 0.5762823820114136, 0.6015058159828186]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,39
0,258,0.0,128.0,0.0,0.0,21.097620941632016,21.097620941632016,30.982143879514133,0.1111111111111111,0.8571428571428571,0,1,7,128,20,0.4,24,7,0.2839506172839506,0,"{'throughput': 7.775699846978675, 'latency': -1.6878096753305614, 'queue': -3.25, 'smooth': -0.96, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.05714285714285716}",-4.122109828351887,0.05714285714285716,0,0,6067.034778666305,0.52,130.0,1,"[10, 11, 23, 20, 25, 18, 5]","{'svc': 0.2527387738227844, 'con': 0.25090229511260986, 'rec': 0.2579916715621948, 'stab': 0.2383672595024109}","[258.0, 0.0, 0.0, 30.98214340209961, 0.1111111119389534, 4.0]","[0.4415525496006012, 0.6743258237838745, 0.6767560839653015, 0.6612542271614075, 0.19688093662261963, 0.668048083782196, 0.44083839654922485, 0.6581644415855408, 0.4452408254146576, 0.4735639691352844, 0.6644622087478638, 0.6620519757270813, 0.437555193901062, 0.44463565945625305, 0.22604165971279144, 0.6650784015655518, 0.6654375791549683, 0.660098135471344, 0.6604180335998535, 0.6822496056556702, 0.6701323986053467, 0.15746982395648956, 0.47248026728630066, 0.4405098259449005, 0.6575811505317688, 0.6811316609382629, 0.6686939001083374]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1,0
1,263,130.0,128.0,0.08125,0.0,13.925420338523285,14.006670338523286,33.00073446174429,0.0,1.0,0,1,7,128,20,0.4,24,7,0.2674897119341564,0,"{'throughput': 7.775699846978675, 'latency': -1.1205336270818629, 'queue': -6.625, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-5.969833780103188,0.0,0,0,9138.503077919584,0.2025,265.0,1,"[3, 15, 10, 25, 26, 17, 1]","{'svc': 0.1978914737701416, 'con': 0.28676506876945496, 'rec': 0.26592355966567993, 'stab': 0.24941983819007874}","[263.0, 130.0, 21.097620010375977, 33.000736236572266, 0.0, 24.0]","[0.46456626057624817, 0.7376370429992676, 0.7170987129211426, 0.7120037078857422, 0.14785894751548767, 0.7132030129432678, 0.44019362330436707, 0.7017126083374023, 0.4482099115848541, 0.47460103034973145, 0.7250296473503113, 0.7160435318946838, 0.44670411944389343, 0.4435686469078064, 0.14170251786708832, 0.7228567600250244, 0.6988522410392761, 0.7122793197631836, 0.7162260413169861, 0.7237644791603088, 0.714005708694458, 0.0874180868268013, 0.4714541435241699, 0.45713678002357483, 0.7232415080070496, 0.7365021705627441, 0.719930112361908]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,1
2,273,265.0,128.0,0.165625,0.0,20.079418394382017,20.245043394382016,36.23011069732277,0.07407407407407407,0.8571428571428571,0,1,7,128,20,0.4,22,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.6196034715505614, 'queue': -10.25, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.05714285714285716}",-10.093903624571887,0.05714285714285716,0,0,6322.535225363848,0.2025,410.0,1,"[9, 26, 10, 7, 15, 24, 19]","{'svc': 0.19748322665691376, 'con': 0.27969902753829956, 'rec': 0.2680136263370514, 'stab': 0.2548041343688965}","[273.0, 265.0, 14.006669998168945, 36.23011016845703, 0.07407407462596893, 24.0]","[0.43273234367370605, 0.7470088601112366, 0.7293903827667236, 0.7254769206047058, 0.11007285118103027, 0.7202582359313965, 0.4212981164455414, 0.7163562774658203, 0.4312508702278137, 0.4526234269142151, 0.7353869676589966, 0.5294782519340515, 0.42403528094291687, 0.4311367869377136, 0.10933481156826019, 0.7316946387290955, 0.7061984539031982, 0.506678581237793, 0.7137358784675598, 0.7378088235855103, 0.7319343090057373, 0.052745383232831955, 0.4391278624534607, 0.42817866802215576, 0.7327849864959717, 0.7433606386184692, 0.7322647571563721]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1,2
3,268,410.0,128.0,0.25625,0.0,16.421048553074474,16.677298553074476,15.393569250988987,0.1111111111111111,1.0,0,1,7,128,20,0.4,13,7,0.27434842249657065,0,"{'throughput': 7.775699846978675, 'latency': -1.3341838842459581, 'queue': -13.75, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-13.308484037267283,0.0,0,0,7675.10394999813,0.2025,550.0,1,"[1, 24, 3, 19, 7, 20, 18]","{'svc': 0.19524258375167847, 'con': 0.28244292736053467, 'rec': 0.25970032811164856, 'stab': 0.2626141607761383}","[268.0, 410.0, 20.24504280090332, 15.393568992614746, 0.1111111119389534, 22.0]","[0.34045571088790894, 0.7410581707954407, 0.5632269382476807, 0.7274768352508545, 0.07593191415071487, 0.7222625017166138, 0.34487295150756836, 0.7183685302734375, 0.35226479172706604, 0.3874273896217346, 0.7360966801643372, 0.5716301202774048, 0.35939401388168335, 0.36638614535331726, 0.06995738297700882, 0.7310599088668823, 0.5515714287757874, 0.38327082991600037, 0.7141819596290588, 0.7384008169174194, 0.7355548739433289, 0.019332250580191612, 0.3660658597946167, 0.373790442943573, 0.7223755121231079, 0.7373292446136475, 0.7239124178886414]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1,3
