timesteps,episode_reward,episode_cost,episode_len,unsafe_rate,tps,latency,mask_ratio,lagrangian_lambda,constraint_violation
25800,749.7162183523178,0.0,120,0.0,11851.865285284404,23.62997102573552,0.2703749999999999,0.0,0.0
25920,749.7162183523178,0.0,120,0.0,11851.865285284404,23.62997102573552,0.2703749999999999,0.0,0.0
26040,749.7162183523178,0.0,120,0.0,11851.865285284404,23.62997102573552,0.2703749999999999,0.0,0.0
26160,757.4219155311584,0.0,120,0.0,11585.972252099587,24.061423045375474,0.2647916666666666,0.0,0.0
26280,762.3681266307831,0.0,120,0.0,11525.171618394135,24.07338068156654,0.2636458333333333,0.0,0.0
26400,762.3681266307831,0.0,120,0.0,11525.171618394135,24.07338068156654,0.2636458333333333,0.0,0.0
26520,762.3681266307831,0.0,120,0.0,11525.171618394135,24.07338068156654,0.2636458333333333,0.0,0.0
26640,766.7763407230377,0.0,120,0.0,11506.031914968706,24.158840803479116,0.2649791666666666,0.0,0.0
26760,763.3263967037201,0.0,120,0.0,11596.912298424668,24.040586648086112,0.2661666666666665,0.0,0.0
26880,763.3263967037201,0.0,120,0.0,11596.912298424668,24.040586648086112,0.2661666666666665,0.0,0.0
27000,763.3263967037201,0.0,120,0.0,11596.912298424668,24.040586648086112,0.2661666666666665,0.0,0.0
27120,763.3263967037201,0.0,120,0.0,11596.912298424668,24.040586648086112,0.2661666666666665,0.0,0.0
27240,740.0642535686493,0.0,120,0.0,11424.458233681517,25.45471131951176,0.2642916666666666,0.0,0.0
27360,736.8823506832123,0.0,120,0.0,11491.13937414496,25.34839662176922,0.2666041666666666,0.0,0.0
27480,736.8823506832123,0.0,120,0.0,11491.13937414496,25.34839662176922,0.2666041666666666,0.0,0.0
27600,736.8823506832123,0.0,120,0.0,11491.13937414496,25.34839662176922,0.2666041666666666,0.0,0.0
27720,763.349969625473,0.0,120,0.0,11461.970684769,24.32936820594361,0.2650625,0.0,0.0
27840,763.6974923610687,0.0,120,0.0,11427.144210270608,24.43956723981008,0.2640833333333333,0.0,0.0
27960,763.6974923610687,0.0,120,0.0,11427.144210270608,24.43956723981008,0.2640833333333333,0.0,0.0
28080,763.6974923610687,0.0,120,0.0,11427.144210270608,24.43956723981008,0.2640833333333333,0.0,0.0
28200,761.6999709606171,0.0,120,0.0,11367.223118074797,24.493715546301377,0.2634583333333333,0.0,0.0
28320,732.4557337760925,0.0,120,0.0,11414.046733167295,25.43569927427976,0.2629583333333333,0.0,0.0
28440,732.4557337760925,0.0,120,0.0,11414.046733167295,25.43569927427976,0.2629583333333333,0.0,0.0
28560,732.4557337760925,0.0,120,0.0,11414.046733167295,25.43569927427976,0.2629583333333333,0.0,0.0
28680,732.2183547019958,0.0,120,0.0,11409.845945489547,25.47292631131679,0.2630208333333333,0.0,0.0
28800,745.5397688150406,0.0,120,0.0,11385.274487214723,24.45605000377329,0.261875,0.0,0.0
28920,745.5397688150406,0.0,120,0.0,11385.274487214723,24.45605000377329,0.261875,0.0,0.0
29040,745.5397688150406,0.0,120,0.0,11385.274487214723,24.45605000377329,0.261875,0.0,0.0
29160,745.5397688150406,0.0,120,0.0,11385.274487214723,24.45605000377329,0.261875,0.0,0.0
29280,752.0905183553696,0.0,120,0.0,11439.371109709093,24.45150488048459,0.267,0.0,0.0
29400,761.5229219198227,0.0,120,0.0,11336.692708745606,24.82114412772286,0.2640625,0.0,0.0
29520,761.5229219198227,0.0,120,0.0,11336.692708745606,24.82114412772286,0.2640625,0.0,0.0
29640,761.5229219198227,0.0,120,0.0,11336.692708745606,24.82114412772286,0.2640625,0.0,0.0
