episode,stage_index,stage_name,scenario_name,episode_reward,episode_cost,unsafe_rate,timeout_rate,structural_infeasible_rate,committee_mean_trust_mean,eligible_size_mean,tps,latency,lagrangian_lambda,epsilon
160,1,stage1,normal,455.91690665031933,7.560000000000006,0.0,0.525,0.0,0.9536516750852267,18.616666666666667,2337.378381068568,74.5483229544255,0.0,0.84705
161,1,stage1,churn_burst,321.2815139118152,40.396971664428676,0.24166666666666667,0.44166666666666665,0.09166666666666666,0.7546570445100467,10.658333333333333,2169.3816102897486,66.59086209552511,0.0,0.8461
162,1,stage1,normal,465.41308329242844,7.560000000000006,0.0,0.525,0.0,0.953119945526123,16.775,2453.376087558222,73.29168954940873,0.0,0.8451500000000001
163,1,stage1,normal,469.999101359281,8.160000000000005,0.0,0.5666666666666667,0.0,0.9565936709443729,18.05,2354.502120675218,76.00577500158161,0.0,0.8442000000000001
164,1,stage1,load_shock,-59.54322436200821,6.720000000000005,0.0,0.4666666666666667,0.0,0.9526318579912185,15.191666666666666,1522.854497097047,103.1249311056515,0.0,0.84325
165,1,stage1,normal,474.55781374414835,7.2000000000000055,0.0,0.5,0.0,0.951336178680261,12.95,2596.427384025253,68.78435095300657,0.0,0.8423
166,1,stage1,high_rtt_burst,209.2438807805319,10.799999999999988,0.0,0.75,0.0,0.9383368730545044,17.716666666666665,1412.3501802880505,138.491266079267,0.0,0.84135
167,1,stage1,high_rtt_burst,222.28413715182975,10.679999999999989,0.0,0.7416666666666667,0.0,0.9364204977949461,16.575,1507.6871580844959,132.1191576360601,0.0,0.8404
168,1,stage1,normal,440.0489141227878,6.360000000000005,0.0,0.44166666666666665,0.0,0.9473062550028165,16.55,2541.4546113136216,71.04332648663406,0.0,0.83945
169,1,stage1,malicious_burst,484.03317813896945,6.720000000000005,0.0,0.4666666666666667,0.0,0.9548375050226847,13.508333333333333,2424.212473906955,72.41539494282303,0.0,0.8385
170,1,stage1,normal,447.2467404205361,5.880000000000004,0.0,0.4083333333333333,0.0,0.9400367612640063,14.233333333333333,2635.72650602253,68.66765393955434,0.0,0.83755
171,1,stage1,normal,447.00519062420113,8.760000000000002,0.0,0.6083333333333333,0.0,0.9524994512399038,18.358333333333334,2299.0725673820075,75.07974748917181,0.0,0.8366
172,1,stage1,normal,432.65281006642056,6.960000000000005,0.0,0.48333333333333334,0.0,0.9467848842342694,16.0,2557.5465288967,70.30949601714664,0.0,0.83565
173,1,stage1,churn_burst,228.15112816289002,58.67914696097371,0.375,0.44166666666666665,0.16666666666666666,0.6786232111354669,10.558333333333334,1833.0447855313046,65.7445269117317,0.0,0.8347
174,1,stage1,normal,462.63620652819526,7.2000000000000055,0.0,0.5,0.0,0.9502557352185249,14.541666666666666,2713.3664012137033,65.68695334540668,0.0,0.83375
175,1,stage1,normal,426.038839095941,7.080000000000005,0.0,0.49166666666666664,0.0,0.9488099098205567,17.775,2307.71601033034,74.92271490409782,0.0,0.8328
176,1,stage1,normal,412.43951035140896,9.0,0.0,0.625,0.0,0.9473049491643906,17.191666666666666,2318.287493566634,74.84948380686849,0.0,0.83185
177,1,stage1,malicious_burst,474.58403658705436,7.080000000000005,0.0,0.49166666666666664,0.0,0.9479438185691833,14.641666666666667,2507.9753451709817,69.24135298258571,0.0,0.8309
178,1,stage1,churn_burst,-45.660259605419526,79.08028526067739,0.5333333333333333,0.35833333333333334,0.4166666666666667,0.5032851226627827,9.316666666666666,1231.4239546858648,53.75117136394081,0.0,0.82995
179,1,stage1,load_shock,-234.82221385115685,35.65999999999998,0.21666666666666667,0.4,0.21666666666666667,0.7412412663300832,12.183333333333334,1209.155086331489,79.78406786724597,0.0,0.829
180,1,stage1,churn_burst,176.87758289960752,56.68874309897418,0.36666666666666664,0.35,0.25,0.6296909774343172,10.183333333333334,1771.6615407153215,58.040965784554274,0.0,0.82805
181,1,stage1,churn_burst,264.16535286604346,47.22311808824537,0.2833333333333333,0.44166666666666665,0.125,0.7088532745838165,11.216666666666667,2039.8654428437105,65.55420229215503,0.0,0.8271
182,1,stage1,normal,445.10253292957634,7.320000000000006,0.0,0.5083333333333333,0.0,0.9506338616212209,16.775,2469.1408045402814,72.96888152573283,0.0,0.82615
183,1,stage1,normal,395.09638228652665,8.280000000000005,0.0,0.575,0.0,0.9446011732021967,18.9,2100.9718490203563,80.54388181229984,0.0,0.8252
184,1,stage1,high_rtt_burst,218.46372730818635,10.799999999999988,0.0,0.75,0.0,0.9364358961582184,17.566666666666666,1494.233422198501,135.4638409995721,0.0,0.82425
185,1,stage1,load_shock,-71.2826782069609,6.720000000000005,0.0,0.4666666666666667,0.0,0.9531435281038284,17.316666666666666,1454.0606025343686,104.16002948704048,0.0,0.8233
186,1,stage1,normal,432.66769200132944,6.840000000000005,0.0,0.475,0.0,0.9479226311047871,17.283333333333335,2452.8868587756256,73.315717962292,0.0,0.82235
187,1,stage1,normal,467.78596722383725,6.600000000000005,0.0,0.4583333333333333,0.0,0.951720537741979,15.266666666666667,2523.180673143545,70.90680629907568,0.0,0.8214
188,1,stage1,load_shock,-42.680159844978995,6.1200000000000045,0.0,0.425,0.0,0.9434498871366183,12.6,1652.5253735625615,95.98746598590493,0.0,0.82045
189,1,stage1,normal,459.393532670413,7.680000000000006,0.0,0.5333333333333333,0.0,0.9528455391526223,16.858333333333334,2490.639796941673,70.28820978637947,0.0,0.8195
190,1,stage1,churn_burst,140.59905688923953,65.95487000942227,0.425,0.4166666666666667,0.25833333333333336,0.6053802954653899,10.608333333333333,1634.3092768605136,61.62485481528092,0.0,0.81855
191,1,stage1,normal,470.9382647073773,7.680000000000006,0.0,0.5333333333333333,0.0,0.9521042490998904,15.041666666666666,2482.817406339097,70.39603600947312,0.0,0.8176
192,1,stage1,normal,462.7142523109388,7.2000000000000055,0.0,0.5,0.0,0.9527768790721893,15.508333333333333,2520.63123217657,71.60734832936893,0.0,0.81665
193,1,stage1,high_rtt_burst,278.03031432176226,9.359999999999998,0.0,0.65,0.0,0.9395704696575801,15.133333333333333,1714.4466619553998,116.07313109525465,0.0,0.8157
194,1,stage1,normal,486.179227870412,5.520000000000004,0.0,0.38333333333333336,0.0,0.9539111544688542,13.058333333333334,2558.791519173117,70.0843928254415,0.0,0.81475
195,1,stage1,normal,469.591188893385,7.560000000000006,0.0,0.525,0.0,0.9545384486516316,15.05,2415.539497107723,74.51336395428068,0.0,0.8138
196,1,stage1,load_shock,-74.49695014341202,7.2000000000000055,0.0,0.5,0.0,0.9487277756134669,16.116666666666667,1426.7468913455139,106.77020506723152,0.0,0.81285
197,1,stage1,churn_burst,210.8358468220847,49.154605574607814,0.30833333333333335,0.38333333333333336,0.15833333333333333,0.6983512793978055,11.5,1830.2853087008943,67.42407300226503,0.0,0.8119000000000001
198,1,stage1,normal,484.13816897138906,6.840000000000005,0.0,0.475,0.0,0.9530626366535823,13.483333333333333,2603.7626954795855,69.1477150454754,0.0,0.8109500000000001
199,1,stage1,normal,484.1362586493421,7.560000000000006,0.0,0.525,0.0,0.9551117117206256,13.3,2490.0699804429455,71.21004764447599,0.0,0.81
200,2,stage2,churn_burst,86.9507094361334,72.7614411330223,0.48333333333333334,0.4,0.325,0.5696023690203825,9.908333333333333,1551.4816813090683,56.143436496217824,0.0,0.80905
201,2,stage2,malicious_burst,465.5147213929454,7.800000000000006,0.0,0.5416666666666666,0.0,0.9514045705397923,15.166666666666666,2578.352110508423,68.73330637913165,0.0,0.8081
202,2,stage2,high_rtt_burst,249.54266110201758,10.199999999999992,0.0,0.7083333333333334,0.0,0.9353835577766101,15.433333333333334,1647.0104784001755,117.3787684775744,0.0,0.80715
203,2,stage2,normal,475.62706777593104,7.680000000000006,0.0,0.5333333333333333,0.0,0.951633890469869,13.466666666666667,2554.5808049297348,69.58998998090762,0.0,0.8062
204,2,stage2,normal,434.70096793420566,8.88,0.0,0.6166666666666667,0.0,0.9501884376009305,17.566666666666666,2329.622843514306,76.21780810320976,0.0,0.80525
205,2,stage2,normal,466.79658150183053,8.760000000000002,0.0,0.6083333333333333,0.0,0.9528850292166074,16.008333333333333,2420.024601006801,71.98099165089376,0.0,0.8043
206,2,stage2,normal,455.92694710894506,6.480000000000005,0.0,0.45,0.0,0.950358738998572,15.225,2659.313707407591,67.62153361526472,0.0,0.80335
207,2,stage2,churn_burst,96.19987193726786,54.71003564000125,0.35,0.4166666666666667,0.2833333333333333,0.6163299210369587,11.741666666666667,1473.7737660057692,63.908590319443874,0.0,0.8024
208,2,stage2,normal,437.80741799075145,8.760000000000002,0.0,0.6083333333333333,0.0,0.9493726963798205,17.141666666666666,2466.447671516908,70.85868227990497,0.0,0.80145
209,2,stage2,high_rtt_burst,104.31802864269523,40.64999999999997,0.225,0.6666666666666666,0.225,0.725133866071701,11.658333333333333,1186.770071524078,100.44451616057174,0.0,0.8005
210,2,stage2,churn_burst,165.37668402557185,45.18043530941006,0.26666666666666666,0.48333333333333334,0.19166666666666668,0.681050214668115,11.508333333333333,1659.2416599473959,69.64054434835249,0.0,0.79955
211,2,stage2,high_rtt_burst,304.64140926309517,9.479999999999997,0.0,0.6583333333333333,0.0,0.9397441198428472,14.516666666666667,1706.0623903930255,114.2985426706941,0.0,0.7986
212,2,stage2,normal,456.8574754674205,7.440000000000006,0.0,0.5166666666666667,0.0,0.9506189515193303,16.066666666666666,2603.848535482521,68.64610810552698,0.0,0.79765
213,2,stage2,churn_burst,185.35236837903756,62.973419083356816,0.4,0.4666666666666667,0.21666666666666667,0.6395347935458024,10.975,1717.1434132989702,63.94581669243876,0.0,0.7967
214,2,stage2,churn_burst,175.78209120255656,47.89413000702854,0.2916666666666667,0.44166666666666665,0.16666666666666666,0.6941106071074804,11.616666666666667,1696.9033438561808,72.39019455262515,0.0,0.79575
215,2,stage2,churn_burst,56.29207927668119,73.55974969506264,0.48333333333333334,0.43333333333333335,0.36666666666666664,0.5439846048752467,10.116666666666667,1453.6841969735813,53.19930256279495,0.0,0.7948
216,2,stage2,normal,480.96738503315515,6.720000000000005,0.0,0.4666666666666667,0.0,0.9543094704548518,14.725,2439.394239649113,71.0328622728725,0.0,0.79385
217,2,stage2,normal,461.5378179544868,7.440000000000006,0.0,0.5166666666666667,0.0,0.9514238620797794,15.275,2549.613386789348,70.18839212660662,0.0,0.7929
218,2,stage2,malicious_burst,473.2752843599779,7.440000000000006,0.0,0.5166666666666667,0.0,0.9515315021077791,14.333333333333334,2698.8458542793064,65.7602259753062,0.0,0.79195
219,2,stage2,load_shock,-74.18464221908495,9.359999999999998,0.0,0.65,0.0,0.9519309277335802,17.95,1428.5611646281084,107.54070656694817,0.0,0.791
220,2,stage2,load_shock,-57.00522595104354,7.080000000000005,0.0,0.49166666666666664,0.0,0.9506566315889359,14.258333333333333,1615.4480344446126,94.96448349057424,0.0,0.79005
221,2,stage2,high_rtt_burst,265.5065157274498,9.599999999999996,0.0,0.6666666666666666,0.0,0.9378021230300267,15.4,1676.7868550144444,123.97978905417267,0.0,0.7891
222,2,stage2,churn_burst,166.24388281539618,63.063481339216196,0.4,0.475,0.24166666666666667,0.6301169122258822,11.275,1642.96015159032,61.688458525311574,0.0,0.78815
223,2,stage2,malicious_burst,378.25249591625396,8.88,0.0,0.6166666666666667,0.0,0.9449815347790718,18.175,2136.313662039202,81.62093554010514,0.0,0.7872
224,2,stage2,load_shock,-83.27017397694996,8.280000000000005,0.0,0.575,0.0,0.9525073389212291,17.9,1405.597901810761,106.25123075466688,0.0,0.78625
225,2,stage2,malicious_burst,483.208228638158,7.080000000000005,0.0,0.49166666666666664,0.0,0.9529220804572105,13.658333333333333,2587.1050829266965,68.25374991751909,0.0,0.7853
226,2,stage2,normal,480.79566899371224,7.320000000000006,0.0,0.5083333333333333,0.0,0.9483467896779378,13.208333333333334,2558.4813751979236,69.80914418056376,0.0,0.78435
227,2,stage2,high_rtt_burst,255.89629053866904,10.799999999999988,0.0,0.75,0.0,0.9363440732161205,16.333333333333332,1588.1976150590438,122.87470606723906,0.0,0.7834
228,2,stage2,high_rtt_burst,211.72532440029985,11.159999999999986,0.0,0.775,0.0,0.9365200777848561,17.125,1511.3080107459216,138.88292560005715,0.0,0.78245
229,2,stage2,normal,485.8262096169162,6.840000000000005,0.0,0.475,0.0,0.956943295399348,14.433333333333334,2216.057597526524,77.57627237839915,0.0,0.7815
230,2,stage2,normal,463.83797780622206,7.800000000000006,0.0,0.5416666666666666,0.0,0.9529229740301768,16.958333333333332,2519.998894312768,69.60816277641074,0.0,0.78055
231,2,stage2,load_shock,-77.90752656773107,7.2000000000000055,0.0,0.5,0.0,0.951522114376227,15.491666666666667,1518.5096123162793,100.77982763618314,0.0,0.7796
232,2,stage2,malicious_burst,415.7071760143106,8.88,0.0,0.6166666666666667,0.0,0.9479309494296709,17.575,2324.417714095308,74.7858853911329,0.0,0.7786500000000001
233,2,stage2,high_rtt_burst,252.15762421226046,10.43999999999999,0.0,0.725,0.0,0.9389271393418313,15.991666666666667,1591.3846795773884,122.78628973573896,0.0,0.7777000000000001
234,2,stage2,malicious_burst,420.0789879017401,8.640000000000002,0.0,0.6,0.0,0.9501397853096326,18.75,2235.9107684848495,77.71558680509746,0.0,0.77675
235,2,stage2,churn_burst,58.28093282467078,64.0210182857513,0.4166666666666667,0.38333333333333336,0.3416666666666667,0.567660128325224,10.125,1462.9465014639406,57.01001390067281,0.0,0.7758
236,2,stage2,high_rtt_burst,230.12356978833225,10.43999999999999,0.0,0.725,0.0,0.9347770392894745,16.625,1516.2883849455031,127.60470174323521,0.0,0.77485
237,2,stage2,churn_burst,-10.470136464920987,65.96521778345105,0.44166666666666665,0.30833333333333335,0.4083333333333333,0.5271730343500773,9.258333333333333,1375.5109708440452,52.127940153341754,0.0,0.7739
238,2,stage2,normal,182.2001900521662,47.58999999999997,0.30833333333333335,0.35,0.30833333333333335,0.6477110614379247,11.15,1782.6987876533394,54.58407767955686,0.0,0.77295
239,2,stage2,normal,464.10521604193605,8.640000000000002,0.0,0.6,0.0,0.9517596274614334,17.091666666666665,2545.3656538365767,71.64734134024788,0.0,0.772
240,2,stage2,churn_burst,206.97678885035464,47.157806326150876,0.2916666666666667,0.38333333333333336,0.175,0.6825295882920425,10.95,1825.4404212562017,65.09253040615378,0.0,0.77105
241,2,stage2,churn_burst,-104.5264216755757,67.6393815922737,0.45,0.36666666666666664,0.4166666666666667,0.5239122440417607,10.691666666666666,1050.1213972991548,60.094686104809306,0.0,0.7701
242,2,stage2,normal,452.0968443596446,8.280000000000005,0.0,0.575,0.0,0.9518656248847643,16.033333333333335,2567.373816676805,70.8880891834313,0.0,0.76915
243,2,stage2,high_rtt_burst,246.65103587467416,10.679999999999989,0.0,0.7416666666666667,0.0,0.9356979976097742,16.133333333333333,1592.7256719843851,123.34624893840216,0.0,0.7682
244,2,stage2,high_rtt_burst,187.38317269732812,21.33999999999999,0.08333333333333333,0.6833333333333333,0.08333333333333333,0.8574798206488291,14.266666666666667,1400.3509933786931,115.9458532679103,0.0,0.76725
245,2,stage2,malicious_burst,480.69765628671485,7.080000000000005,0.0,0.49166666666666664,0.0,0.9528466279308001,14.333333333333334,2542.186518160105,69.27003875550605,0.0,0.7663
246,2,stage2,high_rtt_burst,262.074643218086,10.43999999999999,0.0,0.725,0.0,0.9384360869725545,15.325,1685.4024206879037,119.40148824596987,0.0,0.76535
247,2,stage2,load_shock,-62.638969080111124,6.960000000000005,0.0,0.48333333333333334,0.0,0.9520408615469933,15.625,1501.3537728183983,102.52059370540637,0.0,0.7644
248,2,stage2,load_shock,-71.2049441697802,8.040000000000006,0.0,0.5583333333333333,0.0,0.953120066722234,16.966666666666665,1471.6720644184718,105.58713388744158,0.0,0.76345
249,2,stage2,load_shock,-51.50078709458343,6.480000000000005,0.0,0.45,0.0,0.9519935250282288,15.841666666666667,1510.714940360641,102.99530311382469,0.0,0.7625
250,2,stage2,churn_burst,203.34013763923434,57.56223688840862,0.35833333333333334,0.4666666666666667,0.16666666666666666,0.673962478339672,11.55,1758.8208630352644,68.2491942898192,0.0,0.76155
251,2,stage2,malicious_burst,433.8546542310222,9.479999999999997,0.0,0.6583333333333333,0.0,0.9471676568190257,15.233333333333333,2556.756684660094,69.94560688881042,0.0,0.7605999999999999
252,2,stage2,high_rtt_burst,275.0780012823671,11.039999999999987,0.0,0.7666666666666667,0.0,0.9392151047786077,16.8,1637.7784889285342,121.64971971575002,0.0,0.75965
253,2,stage2,normal,465.68541059197423,8.040000000000006,0.0,0.5583333333333333,0.0,0.9512363975246747,16.408333333333335,2433.7866884122545,72.64345028641283,0.0,0.7587
254,2,stage2,normal,477.30251623728844,6.720000000000005,0.0,0.4666666666666667,0.0,0.9552641863624255,15.508333333333333,2440.9871602587705,73.75890593494718,0.0,0.75775
255,2,stage2,churn_burst,-15.497030968385621,67.6832439124584,0.4583333333333333,0.2916666666666667,0.4166666666666667,0.5229797191917896,9.791666666666666,1246.991806910343,54.369626458130234,0.0,0.7568
256,2,stage2,churn_burst,227.51323744820417,49.12889673590656,0.2916666666666667,0.5333333333333333,0.20833333333333334,0.6704497493803501,10.866666666666667,1867.1460072854097,61.863478592349104,0.0,0.75585
257,2,stage2,normal,403.252219247465,8.640000000000002,0.0,0.6,0.0,0.9458826983968417,17.983333333333334,2231.8872354920577,78.47365993411968,0.0,0.7549
258,2,stage2,normal,485.3504951939732,6.720000000000005,0.0,0.4666666666666667,0.0,0.9548674379785855,15.15,2620.6147014121866,68.2406205676565,0.0,0.75395
259,2,stage2,high_rtt_burst,246.71960369780913,10.319999999999991,0.0,0.7166666666666667,0.0,0.9365302503108979,15.083333333333334,1660.2529762006684,117.94747222152021,0.0,0.753
260,2,stage2,normal,460.9763905349909,8.640000000000002,0.0,0.6,0.0,0.9527759457627932,17.675,2422.7245069970527,72.50840058364945,0.0,0.75205
261,2,stage2,churn_burst,267.13183044162747,41.354049795865976,0.23333333333333334,0.5,0.125,0.7228414565324783,11.216666666666667,2010.5874368259545,65.89920578501098,0.0,0.7511
262,2,stage2,load_shock,-56.560346368648254,7.920000000000006,0.0,0.55,0.0,0.9529734626412392,14.6,1568.2770099320855,99.07742826516571,0.0,0.75015
263,2,stage2,normal,463.8389714078729,10.079999999999993,0.0,0.7,0.0,0.9527616202831268,18.4,2390.377922433597,73.94628148649575,0.0,0.7492
264,2,stage2,malicious_burst,485.605303818956,6.000000000000004,0.0,0.4166666666666667,0.0,0.9547419304649035,13.933333333333334,2630.9656104376504,68.8062137263947,0.0,0.7482500000000001
265,2,stage2,normal,432.51244081839735,8.160000000000005,0.0,0.5666666666666667,0.0,0.9485522598028183,17.716666666666665,2319.278633385865,75.32498291066375,0.0,0.7473000000000001
266,2,stage2,load_shock,-49.86604878908434,7.320000000000006,0.0,0.5083333333333333,0.0,0.9364414537946383,14.133333333333333,1577.7538247017612,99.22130984987976,0.0,0.7463500000000001
267,2,stage2,normal,464.48726836684125,7.320000000000006,0.0,0.5083333333333333,0.0,0.9513966118295988,14.65,2644.023271301602,69.03176661472732,0.0,0.7454000000000001
268,2,stage2,normal,446.19869440181526,7.320000000000006,0.0,0.5083333333333333,0.0,0.9501037165522576,15.566666666666666,2628.9794885063448,68.49487577609743,0.0,0.7444500000000001
269,2,stage2,normal,460.55984649200985,8.400000000000004,0.0,0.5833333333333334,0.0,0.9503533159693082,15.4,2650.261930192914,66.99211641116338,0.0,0.7435
270,2,stage2,normal,491.40395281220987,5.400000000000004,0.0,0.375,0.0,0.9572504336635271,13.55,2232.532895538306,76.26961206574653,0.0,0.74255
271,2,stage2,normal,449.08132471040426,7.320000000000006,0.0,0.5083333333333333,0.0,0.9488832319776217,15.575,2537.6587085989063,70.30674364745012,0.0,0.7416
272,2,stage2,normal,484.8110993675274,6.840000000000005,0.0,0.475,0.0,0.9539000486334165,13.016666666666667,2455.1667954795716,71.15400333751549,0.0,0.74065
273,2,stage2,high_rtt_burst,241.99985993446327,10.799999999999988,0.0,0.75,0.0,0.9371731067697208,15.483333333333333,1642.9080045596163,117.1565092167004,0.0,0.7397
274,2,stage2,churn_burst,76.7525141494131,59.44668099641795,0.38333333333333336,0.4,0.3,0.5957148070136706,10.175,1537.9282437618822,59.20063414687611,0.0,0.73875
275,2,stage2,load_shock,-60.57585950975891,7.800000000000006,0.0,0.5416666666666666,0.0,0.9476395457983017,14.791666666666666,1537.8968663154255,102.04526403008056,0.0,0.7378
276,2,stage2,load_shock,-57.45416266987779,6.840000000000005,0.0,0.475,0.0,0.9517076209187507,15.016666666666667,1603.7848193928235,96.44503304097461,0.0,0.73685
277,2,stage2,high_rtt_burst,243.63986813781173,10.919999999999987,0.0,0.7583333333333333,0.0,0.9373865296443303,16.683333333333334,1637.8913767649308,126.89513104030026,0.0,0.7359
278,2,stage2,malicious_burst,481.19239015796086,7.2000000000000055,0.0,0.5,0.0,0.9556194071968397,15.658333333333333,2336.8628490719548,76.07158883641004,0.0,0.73495
279,2,stage2,malicious_burst,474.35043845374577,6.360000000000005,0.0,0.44166666666666665,0.0,0.9526202365756035,13.983333333333333,2479.9043003178576,71.16583554529173,0.0,0.734
280,2,stage2,normal,454.09553561453555,7.320000000000006,0.0,0.5083333333333333,0.0,0.9500200301408768,16.216666666666665,2612.3708736147314,68.93556591274033,0.0,0.73305
281,2,stage2,normal,472.9909451587281,7.920000000000006,0.0,0.55,0.0,0.9550398861368498,16.433333333333334,2502.3547937996946,72.44992743404951,0.0,0.7321
282,2,stage2,normal,472.8561606275665,8.400000000000004,0.0,0.5833333333333334,0.0,0.9517276282111804,14.1,2731.649282089473,67.36287462833091,0.0,0.73115
283,2,stage2,normal,449.12160305631977,8.280000000000005,0.0,0.575,0.0,0.951633271574974,17.483333333333334,2467.9974773763533,70.66418587009697,0.0,0.7302
284,2,stage2,high_rtt_burst,248.43096678416538,10.319999999999991,0.0,0.7166666666666667,0.0,0.937857253352801,16.383333333333333,1565.5783118423356,124.36750309526646,0.0,0.72925
285,2,stage2,load_shock,-71.91978736691071,8.280000000000005,0.0,0.575,0.0,0.9505956237514813,15.358333333333333,1519.359791760236,101.23946249032535,0.0,0.7283000000000001
286,2,stage2,normal,454.5475968145648,8.520000000000003,0.0,0.5916666666666667,0.0,0.9524746586879095,18.241666666666667,2427.5656897497033,71.82587836731435,0.0,0.72735
287,2,stage2,load_shock,-70.96799815781402,8.040000000000006,0.0,0.5583333333333333,0.0,0.9521963397661845,17.208333333333332,1506.3082993810385,103.56896164964262,0.0,0.7264
288,2,stage2,high_rtt_burst,245.2259927409981,11.879999999999981,0.0,0.825,0.0,0.9401551922162373,17.508333333333333,1534.703720723561,137.14049476117015,0.0,0.72545
289,2,stage2,normal,456.0470228046449,8.400000000000004,0.0,0.5833333333333334,0.0,0.9533790906270345,17.025,2494.0962703090463,72.55425273104133,0.0,0.7245
290,2,stage2,churn_burst,44.14563555893271,73.38945775628089,0.49166666666666664,0.3333333333333333,0.38333333333333336,0.5319711575905482,10.275,1402.2020299754543,52.648491531000914,0.0,0.72355
291,2,stage2,normal,442.8921334662724,9.12,0.0,0.6333333333333333,0.0,0.9479873418807984,16.5,2566.208080231277,70.06705983985493,0.0,0.7226
292,2,stage2,malicious_burst,448.67386370695436,7.800000000000006,0.0,0.5416666666666666,0.0,0.950095982849598,15.641666666666667,2629.469315319233,69.29016236163632,0.0,0.72165
293,2,stage2,normal,465.24114126927395,8.520000000000003,0.0,0.5916666666666667,0.0,0.953402363260587,17.133333333333333,2393.8394020961646,73.94636052073115,0.0,0.7207
294,2,stage2,churn_burst,288.86222671581083,44.29785973429678,0.25833333333333336,0.5,0.09166666666666666,0.7384367232521375,11.708333333333334,2089.129002969369,67.86408206173721,0.0,0.71975
295,2,stage2,malicious_burst,471.01094874999586,8.280000000000005,0.0,0.575,0.0,0.951951606074969,15.241666666666667,2541.078291060718,70.0225101385357,0.0,0.7188000000000001
296,2,stage2,malicious_burst,458.57959094563626,8.040000000000006,0.0,0.5583333333333333,0.0,0.9495707516868909,14.891666666666667,2710.3993927364795,68.50779280582206,0.0,0.7178500000000001
297,2,stage2,churn_burst,168.30512192087235,55.016250032186456,0.35,0.4166666666666667,0.20833333333333334,0.6598278179764747,10.6,1808.1756488517483,62.25258170652565,0.0,0.7169000000000001
298,2,stage2,churn_burst,172.17553656973513,59.52240845203395,0.375,0.475,0.24166666666666667,0.6384179420769215,11.408333333333333,1677.8564234746761,62.31736873678883,0.0,0.7159500000000001
299,2,stage2,high_rtt_burst,257.0331737613099,10.43999999999999,0.0,0.725,0.0,0.9364280268549919,14.158333333333333,1636.273190053921,117.30693382465188,0.0,0.7150000000000001
300,2,stage2,churn_burst,319.6277559894021,44.06867885947225,0.26666666666666666,0.44166666666666665,0.08333333333333333,0.7486592506368955,11.741666666666667,2201.741117490994,66.32432839415574,0.0,0.7140500000000001
301,2,stage2,normal,481.2446935171777,6.840000000000005,0.0,0.475,0.0,0.9537815888722737,14.516666666666667,2560.79182536992,70.05203192970878,0.0,0.7131000000000001
302,2,stage2,high_rtt_burst,265.26073259071507,10.919999999999987,0.0,0.7583333333333333,0.0,0.9378524944186211,15.091666666666667,1625.548387053804,119.5950337876816,0.0,0.7121500000000001
303,2,stage2,high_rtt_burst,259.3876662212932,10.679999999999989,0.0,0.7416666666666667,0.0,0.939087150990963,16.091666666666665,1642.7153891674643,125.04065183472221,0.0,0.7112
304,2,stage2,malicious_burst,483.7327196794637,8.640000000000002,0.0,0.6,0.0,0.955072557926178,14.683333333333334,2499.390781005869,72.23390075441966,0.0,0.71025
305,2,stage2,high_rtt_burst,232.08222562170755,11.519999999999984,0.0,0.8,0.0,0.9401969189445177,17.683333333333334,1539.9732092745558,131.4923406253031,0.0,0.7093
306,2,stage2,load_shock,-86.81129024805416,9.12,0.0,0.6333333333333333,0.0,0.9535984004537265,18.1,1401.8603017825158,106.74750892260235,0.0,0.70835
307,2,stage2,high_rtt_burst,288.7791285857814,9.959999999999994,0.0,0.6916666666666667,0.0,0.938665064672629,13.7,1893.152908046911,111.32016180838856,0.0,0.7074
308,2,stage2,load_shock,-50.92930560454214,7.560000000000006,0.0,0.525,0.0,0.9503142769138019,15.1,1628.7321126040308,97.59893940564845,0.0,0.70645
309,2,stage2,normal,489.96653941102795,6.480000000000005,0.0,0.45,0.0,0.9574253325661023,14.7,2246.3108539994164,77.38406588502463,0.0,0.7055
310,2,stage2,high_rtt_burst,263.77887168776465,10.919999999999987,0.0,0.7583333333333333,0.0,0.9377093866467476,16.358333333333334,1656.269374534711,119.0865212215536,0.0,0.70455
311,2,stage2,load_shock,-57.90694834195061,9.0,0.0,0.625,0.0,0.9517165546615919,15.983333333333333,1575.3456810569369,97.49912350894016,0.0,0.7036
312,2,stage2,normal,492.965633994257,7.320000000000006,0.0,0.5083333333333333,0.0,0.9576805531978607,14.233333333333333,2206.2515455319894,78.3645546692274,0.0,0.70265
313,2,stage2,load_shock,-66.69642877173101,9.479999999999997,0.0,0.6583333333333333,0.0,0.953390687207381,18.541666666666668,1452.7418506721995,104.36809836266494,0.0,0.7017
314,2,stage2,load_shock,-77.02720788230661,8.400000000000004,0.0,0.5833333333333334,0.0,0.9526396200060845,18.183333333333334,1407.7765601333745,106.89984737222713,0.0,0.70075
315,2,stage2,load_shock,-86.68082304683067,10.679999999999989,0.0,0.7416666666666667,0.0,0.9530969376365344,19.508333333333333,1348.4918225620418,109.49205315881552,0.0,0.6998
316,2,stage2,load_shock,-64.06172996994741,8.520000000000003,0.0,0.5916666666666667,0.0,0.9523471881945927,17.958333333333332,1452.2292576867824,104.60125615532995,0.0,0.69885
317,2,stage2,churn_burst,30.012525022721228,65.3926547563076,0.425,0.44166666666666665,0.31666666666666665,0.5847367934882641,9.658333333333333,1521.6223814816215,59.10425827067311,0.0,0.6979
