episode,stage_index,stage_name,scenario_name,episode_reward,episode_cost,unsafe_rate,timeout_rate,structural_infeasible_rate,committee_mean_trust_mean,eligible_size_mean,tps,latency,lagrangian_lambda,epsilon
156,1,stage1,normal,436.23689905476016,6.840000000000005,0.0,0.475,0.0,0.9505727345744769,17.725,2257.9208311410757,73.71189108842024,0.07530192184107383,0.85085
157,1,stage1,load_shock,-105.01498013649106,6.840000000000005,0.0,0.475,0.0,0.9500082418322563,17.766666666666666,1289.7790614328478,113.62548151770521,0.07251732184107389,0.8499
158,1,stage1,load_shock,-58.06021682087459,5.520000000000004,0.0,0.38333333333333336,0.0,0.9501850922902425,12.833333333333334,1567.273455703701,99.2861340889319,0.06978672184107393,0.84895
159,1,stage1,high_rtt_burst,263.343829408477,9.12,0.0,0.6333333333333333,0.0,0.9190220380822818,13.233333333333333,1652.8106127321105,118.75731276218713,0.06724092184107393,0.848
160,1,stage1,normal,438.39901213123693,6.240000000000005,0.0,0.43333333333333335,0.0,0.9504264086484909,18.608333333333334,2335.5401852818786,74.52936487549987,0.06522192184107393,0.84705
161,1,stage1,churn_burst,275.33804387593807,39.82328726410863,0.24166666666666667,0.4,0.09166666666666666,0.7520931656161944,10.658333333333333,2003.0974373663814,70.6639389996281,0.06602254297537301,0.8461
162,1,stage1,normal,471.68229409148177,6.600000000000005,0.0,0.4583333333333333,0.0,0.9544380863507589,16.758333333333333,2304.7021397428402,76.74364941663238,0.0731437291546057,0.8451500000000001
163,1,stage1,normal,426.46163893049095,8.520000000000003,0.0,0.5916666666666667,0.0,0.9505112965901693,18.025,2210.6789719593053,78.13349538810024,0.07380616547312839,0.8442000000000001
164,1,stage1,load_shock,-65.19826743048137,7.320000000000006,0.0,0.5083333333333333,0.0,0.9525516569614411,15.191666666666666,1446.3303576876026,106.8204185371945,0.0719197654731284,0.84325
165,1,stage1,normal,474.4899443312399,4.800000000000003,0.0,0.3333333333333333,0.0,0.9519245559970538,12.975,2518.1003771635424,71.0466303007651,0.06944176547312837,0.8423
166,1,stage1,high_rtt_burst,192.0197166218322,10.079999999999993,0.0,0.7,0.0,0.9363026767969131,17.716666666666665,1365.1049288833442,138.5188298303032,0.06656956547312835,0.84135
167,1,stage1,high_rtt_burst,200.42278965915875,9.959999999999994,0.0,0.6916666666666667,0.0,0.9361293867230416,16.583333333333332,1390.2546675393112,138.09953438820258,0.06519616547312827,0.8404
168,1,stage1,normal,422.072474597458,7.2000000000000055,0.0,0.5,0.0,0.9449475154280662,16.533333333333335,2463.6896540767175,72.36594992731952,0.06380596547312828,0.83945
169,1,stage1,malicious_burst,471.2382232694971,5.160000000000004,0.0,0.35833333333333334,0.0,0.9521066839496295,13.5,2580.3465478986413,69.35357714697639,0.06136876547312822,0.8385
170,1,stage1,normal,443.29578404578945,6.240000000000005,0.0,0.43333333333333335,0.0,0.9427974060177803,14.225,2564.449496066084,69.71787002765375,0.05836216547312826,0.83755
171,1,stage1,normal,423.165469901842,8.040000000000006,0.0,0.5583333333333333,0.0,0.9488802174727122,18.341666666666665,2165.4662371493205,77.01103107630937,0.05564956547312827,0.8366
172,1,stage1,normal,449.9655880885491,5.280000000000004,0.0,0.36666666666666664,0.0,0.9491713191072146,15.991666666666667,2563.161630335121,69.43795916692422,0.053144565473128264,0.83565
173,1,stage1,churn_burst,227.06946261119538,57.59833282113071,0.375,0.36666666666666664,0.16666666666666666,0.6787469275295734,10.566666666666666,1803.3878073626522,66.77215668582954,0.05444876715477198,0.8347
174,1,stage1,normal,420.2836752367414,5.640000000000004,0.0,0.39166666666666666,0.0,0.9445526202519735,14.541666666666666,2465.3764922593823,71.01439083120985,0.06681186700111116,0.83375
175,1,stage1,normal,437.09401826087793,6.480000000000005,0.0,0.45,0.0,0.950368481874466,17.766666666666666,2278.812850954436,75.45104935573704,0.06963233188369362,0.8328
176,1,stage1,normal,430.15257890675787,6.480000000000005,0.0,0.45,0.0,0.9488492384552956,17.191666666666666,2380.7933237257007,73.63173679307104,0.06683033188369364,0.83185
177,1,stage1,malicious_burst,437.3531699254653,6.720000000000005,0.0,0.4666666666666667,0.0,0.9406654993693034,14.658333333333333,2466.388952752398,70.99791223268812,0.06419993188369365,0.8309
178,1,stage1,churn_burst,-47.51755711677213,77.8804351961613,0.5333333333333333,0.275,0.4166666666666667,0.5031954226394494,9.35,1191.675788821788,54.74814828967735,0.06762713171375485,0.82995
179,1,stage1,load_shock,-233.7224121493117,34.579999999999984,0.21666666666666667,0.325,0.21666666666666667,0.7412914862235387,12.191666666666666,1225.6719982706495,80.02763142072425,0.08709256227260331,0.829
180,1,stage1,churn_burst,175.7977412632663,54.458510998487434,0.35833333333333334,0.275,0.25,0.6322217221061389,10.2,1643.5138563555977,63.03947960073357,0.10464652203786472,0.82805
181,1,stage1,churn_burst,250.18163629384347,47.24224349021907,0.2833333333333333,0.44166666666666665,0.125,0.708231845498085,11.208333333333334,1959.6826277103953,67.7171932778687,0.12498873598582842,0.8271
182,1,stage1,normal,435.1219773632797,9.0,0.0,0.625,0.0,0.9502363711595535,16.775,2381.1280440589267,74.64796021600152,0.14084043867650123,0.82615
183,1,stage1,normal,384.71934719188556,8.760000000000002,0.0,0.6083333333333333,0.0,0.9440803597370784,18.9,2017.6992069035741,82.76259623259016,0.1433841267261276,0.8252
184,1,stage1,high_rtt_burst,159.7791453626095,10.55999999999999,0.0,0.7333333333333333,0.0,0.9321645125746727,17.558333333333334,1320.0690961989299,146.3982419645854,0.14186912672612753,0.82425
185,1,stage1,load_shock,-80.14204987290901,6.600000000000005,0.0,0.4583333333333333,0.0,0.9529869765043258,17.308333333333334,1389.0649660106383,108.04049193340528,0.1403631267261276,0.8233
186,1,stage1,normal,444.892993897479,6.240000000000005,0.0,0.43333333333333335,0.0,0.9502503737807274,17.291666666666668,2331.8589040459055,73.82187352711112,0.13790552672612752,0.82235
187,1,stage1,normal,460.2163164549095,6.600000000000005,0.0,0.4583333333333333,0.0,0.9501700416207314,15.258333333333333,2564.97580445082,69.44051731021175,0.13521812672612757,0.8214
188,1,stage1,load_shock,-50.2257477871555,4.440000000000003,0.0,0.30833333333333335,0.0,0.9433905214071274,12.6,1577.353129337893,99.92604966360244,0.13213772672612756,0.82045
189,1,stage1,normal,437.7276127107903,8.520000000000003,0.0,0.5916666666666667,0.0,0.9495481277505556,16.85,2442.132429646478,72.16183519367988,0.12904772672612763,0.8195
190,1,stage1,churn_burst,199.73226042392093,64.80425620794293,0.425,0.3416666666666667,0.23333333333333334,0.6207091217239697,10.616666666666667,1730.4890483710774,59.76779334883163,0.1311613985053131,0.81855
191,1,stage1,normal,454.06804368789545,5.040000000000004,0.0,0.35,0.0,0.9498600587248802,15.0,2483.8214445540134,70.49333429145248,0.14570787536769603,0.8176
192,1,stage1,normal,440.0213691359145,6.840000000000005,0.0,0.475,0.0,0.950053991874059,15.5,2430.61838847679,73.75881201314272,0.14978645483009898,0.81665
193,1,stage1,high_rtt_burst,206.17850311540354,9.0,0.0,0.625,0.0,0.9349370047450065,15.116666666666667,1479.2762813907816,132.37753695923777,0.1474986548300989,0.8157
194,1,stage1,normal,467.03855445228993,4.800000000000003,0.0,0.3333333333333333,0.0,0.9499239732821783,13.058333333333334,2628.889597575081,68.73862494804887,0.14538305483009895,0.81475
195,1,stage1,normal,470.5714103281593,6.1200000000000045,0.0,0.425,0.0,0.9546964978178342,15.066666666666666,2349.745412364539,75.9402416973599,0.14220545483009886,0.8138
196,1,stage1,load_shock,-71.81202938183073,4.9200000000000035,0.0,0.3416666666666667,0.0,0.9487116128206253,16.133333333333333,1408.0350054071803,105.44780020750717,0.13894325483009878,0.81285
197,1,stage1,churn_burst,199.65610577069845,48.55361548185345,0.30833333333333335,0.3416666666666667,0.15833333333333333,0.6987558191021284,11.516666666666667,1716.3137017387178,71.20951264477752,0.13957405049420057,0.8119000000000001
198,1,stage1,normal,484.7454733440992,5.160000000000004,0.0,0.35833333333333334,0.0,0.9529326553146045,13.466666666666667,2662.058458212967,67.51545300237719,0.14915173513875657,0.8109500000000001
199,1,stage1,normal,477.97312429454627,4.080000000000003,0.0,0.2833333333333333,0.0,0.9535674884915352,13.283333333333333,2511.0849483359107,72.0373670664347,0.1501820625710254,0.81
200,2,stage2,churn_burst,85.72665879708555,71.319487054348,0.48333333333333334,0.3,0.325,0.5699632619818051,9.908333333333333,1474.6422367448442,57.24405993134939,0.15146793156305602,0.80905
201,2,stage2,malicious_burst,433.28928897741963,7.080000000000005,0.0,0.49166666666666664,0.0,0.9481900175412495,15.158333333333333,2416.8677794525597,72.88439595214717,0.16821197767936052,0.8081
202,2,stage2,high_rtt_burst,250.62377573751183,9.479999999999997,0.0,0.6583333333333333,0.0,0.93590550472339,15.433333333333334,1610.4174890269273,119.67588112998355,0.1742132060981995,0.80715
203,2,stage2,normal,483.2864738266496,3.240000000000002,0.0,0.225,0.0,0.9531251500050227,13.45,2408.9367534664984,72.54401361377309,0.17174000609819937,0.8062
204,2,stage2,normal,428.80523017794064,6.1200000000000045,0.0,0.425,0.0,0.9499454448620478,17.583333333333332,2261.944931951705,77.85855001030305,0.16822760609819942,0.80525
205,2,stage2,normal,465.6545476902713,5.760000000000004,0.0,0.4,0.0,0.9542765974998474,15.991666666666667,2312.2836585920763,75.74415783543714,0.16492040609819938,0.8043
206,2,stage2,normal,466.20178920617406,5.880000000000004,0.0,0.4083333333333333,0.0,0.952666646738847,15.225,2568.4115200244255,69.21192315570872,0.16187720609819953,0.80335
207,2,stage2,churn_burst,73.80444965520157,54.18040688037867,0.35,0.375,0.2833333333333333,0.615108655144771,11.666666666666666,1389.0595696839068,65.53189356246338,0.16273852463199562,0.8024
208,2,stage2,normal,389.58623378314974,7.320000000000006,0.0,0.5083333333333333,0.0,0.9449658716718355,17.15,2156.695886687349,78.49391930511307,0.17445364669610922,0.80145
209,2,stage2,high_rtt_burst,66.70030031019681,39.32999999999998,0.225,0.575,0.225,0.7226303671797116,11.675,1078.035062150866,108.79195163375307,0.17923775953838889,0.8005
210,2,stage2,churn_burst,211.41859493090263,40.219347285032235,0.25,0.2833333333333333,0.19166666666666668,0.683708111445109,11.45,1811.6252123340716,63.6448074932129,0.1892878498055523,0.79955
211,2,stage2,high_rtt_burst,275.1909838174159,10.319999999999991,0.0,0.7166666666666667,0.0,0.9377920801440874,14.508333333333333,1616.430773594517,123.41026554923879,0.20229330399106205,0.7986
212,2,stage2,normal,452.39933778386643,6.1200000000000045,0.0,0.425,0.0,0.9509995813171069,16.058333333333334,2449.6629386926757,71.651505268939,0.2044156831809049,0.79765
213,2,stage2,churn_burst,106.79999609881469,64.52845292806623,0.4166666666666667,0.425,0.25,0.6160832030077775,10.85,1466.5440166544008,67.14274510500155,0.20650033611985488,0.7967
214,2,stage2,churn_burst,152.58679228143032,47.432218466997114,0.2916666666666667,0.4083333333333333,0.16666666666666666,0.6927702372272809,11.591666666666667,1620.230997652146,74.03635397560454,0.22548204258692897,0.79575
215,2,stage2,churn_burst,34.48255849610868,71.89376334309577,0.48333333333333334,0.31666666666666665,0.36666666666666664,0.5437970583637556,10.066666666666666,1283.6340182210226,57.947849557439525,0.24683099755066076,0.7948
216,2,stage2,normal,460.2497595063729,5.520000000000004,0.0,0.38333333333333336,0.0,0.9505155394474666,14.716666666666667,2477.45831718419,70.5806646124731,0.26743539965833496,0.79385
217,2,stage2,normal,466.0125442497031,5.280000000000004,0.0,0.36666666666666664,0.0,0.9522291685144106,15.258333333333333,2527.9424696536153,70.2004674025172,0.2724275005499846,0.7929
218,2,stage2,malicious_burst,429.39318996284186,7.2000000000000055,0.0,0.5,0.0,0.9460538119077683,14.325,2461.63572412158,71.66380023615551,0.2693411005499846,0.79195
219,2,stage2,load_shock,-90.19626241945343,6.840000000000005,0.0,0.475,0.0,0.951920327047507,17.958333333333332,1306.4312110085064,114.33165335972913,0.2666345005499848,0.791
220,2,stage2,load_shock,-65.37176030642102,5.160000000000004,0.0,0.35833333333333334,0.0,0.950566058854262,14.25,1514.3812104741,100.00512644328394,0.26380670054998506,0.79005
221,2,stage2,high_rtt_burst,234.52308765120762,8.040000000000006,0.0,0.5583333333333333,0.0,0.9358499298493067,15.391666666666667,1526.4783924327446,130.56568839913876,0.260882300549985,0.7891
222,2,stage2,churn_burst,148.4286647503607,61.03375402092929,0.4,0.3333333333333333,0.24166666666666667,0.6299025068680445,11.233333333333333,1517.5722564351959,66.4241794945879,0.26296103016156064,0.78815
223,2,stage2,malicious_burst,327.51124463036996,8.280000000000005,0.0,0.575,0.0,0.9397159775098165,18.15,1933.1600008768064,87.47998891827119,0.2769823563678394,0.7872
224,2,stage2,load_shock,-91.75687541549807,7.320000000000006,0.0,0.5083333333333333,0.0,0.9523908113439877,17.908333333333335,1342.6810388738436,109.90630315734401,0.2812951775604495,0.78625
225,2,stage2,malicious_burst,476.75056099190954,3.8400000000000025,0.0,0.26666666666666666,0.0,0.9521797016263008,13.641666666666667,2444.5319820463724,71.65483996533051,0.2785165775604496,0.7853
226,2,stage2,normal,473.4360897563124,5.520000000000004,0.0,0.38333333333333336,0.0,0.9488204345107079,13.208333333333334,2531.0650191173404,70.24474200247566,0.2749945775604495,0.78435
227,2,stage2,high_rtt_burst,239.43358808810243,9.599999999999996,0.0,0.6666666666666666,0.0,0.9346075157324473,16.333333333333332,1539.3375238418453,124.63324652581568,0.2722255775604495,0.7834
228,2,stage2,high_rtt_burst,242.24216619063995,9.719999999999995,0.0,0.675,0.0,0.9376843477288882,17.15,1565.239185762934,131.01775576665585,0.27078077756044955,0.78245
229,2,stage2,normal,472.48662313281477,5.160000000000004,0.0,0.35833333333333334,0.0,0.9526722177863121,14.433333333333334,2329.828465765086,75.6283108858309,0.2689567775604495,0.7815
230,2,stage2,normal,465.7012424925876,7.440000000000006,0.0,0.5166666666666667,0.0,0.9533969278136889,16.925,2466.0126439104524,70.66989024425747,0.26625737756044965,0.78055
231,2,stage2,load_shock,-69.16370401082067,5.760000000000004,0.0,0.4,0.0,0.9515315070748329,15.5,1537.7236755660706,98.60356055656058,0.26360297756044976,0.7796
232,2,stage2,malicious_burst,400.30555304280875,6.240000000000005,0.0,0.43333333333333335,0.0,0.946245181063811,17.575,2232.192017834708,76.69468579545341,0.26056997756044975,0.7786500000000001
233,2,stage2,high_rtt_burst,242.99228070484065,9.719999999999995,0.0,0.675,0.0,0.9391805976629257,16.008333333333333,1563.2552533369817,127.44801209488966,0.2581933775604498,0.7777000000000001
234,2,stage2,malicious_burst,410.47685903960974,7.440000000000006,0.0,0.5166666666666667,0.0,0.9486576045552889,18.733333333333334,2223.2499254513764,78.5387979972597,0.25661537756044966,0.77675
235,2,stage2,churn_burst,73.61635407846596,61.843549505472126,0.4166666666666667,0.23333333333333334,0.3416666666666667,0.5685953276852767,10.091666666666667,1354.7531364544943,60.31053079636623,0.2586328516326618,0.7758
236,2,stage2,high_rtt_burst,227.08710814674888,9.839999999999995,0.0,0.6833333333333333,0.0,0.934410781164964,16.625,1514.4432061301331,128.08635538935295,0.2730651164843034,0.77485
237,2,stage2,churn_burst,-13.591292877240782,65.24265815138813,0.44166666666666665,0.25833333333333336,0.4083333333333333,0.5276899044712384,9.225,1264.2989563324475,55.88147369631274,0.28261763750649216,0.7739
238,2,stage2,normal,185.26595114980137,46.629999999999974,0.30833333333333335,0.2833333333333333,0.30833333333333335,0.6478021229306857,11.158333333333333,1810.2175816107886,52.94354473856036,0.2995981349519087,0.77295
239,2,stage2,normal,458.4286285124873,7.320000000000006,0.0,0.5083333333333333,0.0,0.9525476773579915,17.083333333333332,2373.4409225579284,73.33413265197535,0.31613998138888005,0.772
240,2,stage2,churn_burst,179.55232483814032,46.865860584974264,0.2916666666666667,0.35833333333333334,0.175,0.680624199161927,10.916666666666666,1695.9847715853152,68.41397076536018,0.3232477069510056,0.77105
241,2,stage2,churn_burst,-57.94655510750436,65.07102037787435,0.44166666666666665,0.25833333333333336,0.36666666666666664,0.5543809855977694,10.758333333333333,1127.2431976713406,63.00353529690647,0.3374986369214907,0.7701
242,2,stage2,normal,425.9107295022543,5.640000000000004,0.0,0.39166666666666666,0.0,0.9478757465879123,16.008333333333333,2394.0935514201797,74.33166278034429,0.35676948958972227,0.76915
243,2,stage2,high_rtt_burst,230.74840123280998,8.640000000000002,0.0,0.6,0.0,0.9336620946725209,16.108333333333334,1551.1766459692524,124.14597339590907,0.3607659218703044,0.7682
244,2,stage2,high_rtt_burst,174.67514291642175,19.78,0.08333333333333333,0.575,0.08333333333333333,0.8569950426618258,14.258333333333333,1355.778331759843,120.19263042891292,0.3589596218703043,0.76725
245,2,stage2,malicious_burst,462.3660632498493,4.320000000000003,0.0,0.3,0.0,0.949551272392273,14.308333333333334,2674.7599912563724,67.27750406083435,0.3600498218703044,0.7663
246,2,stage2,high_rtt_burst,268.00686009344594,8.280000000000005,0.0,0.575,0.0,0.9402611300349235,15.325,1656.7008401975515,123.58768431912222,0.35911972187030455,0.76535
247,2,stage2,load_shock,-67.43999093748742,5.520000000000004,0.0,0.38333333333333336,0.0,0.9519824867447217,15.625,1458.5415853335264,104.87253168301494,0.3567335218703045,0.7644
248,2,stage2,load_shock,-73.81194799061264,6.600000000000005,0.0,0.4583333333333333,0.0,0.9529671639204025,16.966666666666665,1457.1476846451565,106.29799914711315,0.35384032187030434,0.76345
249,2,stage2,load_shock,-60.575186697960234,5.880000000000004,0.0,0.4083333333333333,0.0,0.9518351753552755,15.825,1440.4112132262392,105.06610717544054,0.3508325218703044,0.7625
250,2,stage2,churn_burst,204.7843941051884,54.794026914834944,0.35833333333333334,0.275,0.16666666666666666,0.6745450481772423,11.533333333333333,1703.6002515304112,69.89443298440149,0.3524935505630268,0.76155
251,2,stage2,malicious_burst,425.4126188026445,6.1200000000000045,0.0,0.425,0.0,0.9459170326590538,15.233333333333333,2499.762980885767,71.380454159752,0.3643309586374773,0.7605999999999999
252,2,stage2,high_rtt_burst,241.99239941621514,8.760000000000002,0.0,0.6083333333333333,0.0,0.9368481944004695,16.783333333333335,1524.8957948855664,126.70838695407836,0.36683013532772174,0.75965
253,2,stage2,normal,470.83237404053966,4.800000000000003,0.0,0.3333333333333333,0.0,0.9518884787956874,16.391666666666666,2419.4657003281122,71.98037612244836,0.36432453532772185,0.7587
254,2,stage2,normal,479.6677469538638,5.040000000000004,0.0,0.35,0.0,0.9551658963163694,15.5,2461.276257785347,73.23302951005365,0.3610215353277217,0.75775
255,2,stage2,churn_burst,-24.545489101022856,66.49113014340396,0.4583333333333333,0.20833333333333334,0.4166666666666667,0.5222287086149057,9.766666666666667,1305.4849542592585,52.29126306822473,0.36279999752875064,0.7568
256,2,stage2,churn_burst,211.20835369855325,47.166927384138084,0.3,0.325,0.20833333333333334,0.6689353061219057,10.8,1851.8148463516002,63.24256469636034,0.38113585782016013,0.75585
257,2,stage2,normal,405.8314545532322,7.320000000000006,0.0,0.5083333333333333,0.0,0.9470651626586915,17.975,2213.8450947213364,79.61944239554232,0.39775409986305327,0.7549
258,2,stage2,normal,445.7111162414512,4.560000000000003,0.0,0.31666666666666665,0.0,0.9498176882664363,15.15,2578.6086153209703,69.8270314001688,0.40000956409149263,0.75395
259,2,stage2,high_rtt_burst,202.50725004026333,9.12,0.0,0.6333333333333333,0.0,0.9323971336086591,15.075,1511.915342994029,125.52884907398467,0.39709356409149243,0.753
260,2,stage2,normal,446.2479810147886,6.1200000000000045,0.0,0.425,0.0,0.9491035237908363,17.658333333333335,2376.92481077157,72.76135724617431,0.3948771640914925,0.75205
261,2,stage2,churn_burst,253.03052426656407,39.51946626424787,0.24166666666666667,0.3,0.125,0.7218877837061882,11.208333333333334,1959.2071967161678,67.93610214874819,0.3954698753412075,0.7511
262,2,stage2,load_shock,-58.823614782722075,5.640000000000004,0.0,0.39166666666666666,0.0,0.9529898588856062,14.591666666666667,1505.1198394805037,100.95759096657527,0.40252451522048177,0.75015
263,2,stage2,normal,443.797744819976,5.760000000000004,0.0,0.4,0.0,0.9507452800869942,18.4,2304.9133549922826,76.69820641405009,0.40264649722361623,0.7492
264,2,stage2,malicious_burst,469.0591222789537,4.200000000000003,0.0,0.2916666666666667,0.0,0.9509178340435028,13.941666666666666,2722.3206222633903,65.93307288888703,0.3992960972236163,0.7482500000000001
265,2,stage2,normal,450.29320586274616,9.359999999999998,0.0,0.65,0.0,0.9515546505649884,17.725,2344.085931699655,75.05288311489673,0.39627569722361633,0.7473000000000001
266,2,stage2,load_shock,-48.15801308620634,5.520000000000004,0.0,0.38333333333333336,0.0,0.9364689126610756,14.125,1603.0185372460583,97.56183340517477,0.39410309722361636,0.7463500000000001
267,2,stage2,normal,460.6764140615098,4.800000000000003,0.0,0.3333333333333333,0.0,0.950925420721372,14.65,2652.907494793865,67.93320430632265,0.39093809722361605,0.7454000000000001
268,2,stage2,normal,461.99244489946284,5.160000000000004,0.0,0.35833333333333334,0.0,0.9521358167131742,15.575,2681.795917501609,66.61225925468503,0.38732429722361605,0.7444500000000001
269,2,stage2,normal,456.59108019540224,7.800000000000006,0.0,0.5416666666666666,0.0,0.950747283299764,15.375,2540.6314285425847,68.52881579875893,0.3842954972236163,0.7435
270,2,stage2,normal,482.1202322111807,5.400000000000004,0.0,0.375,0.0,0.9539468283454577,13.575,2452.1606402399534,70.30374384129001,0.38156549722361666,0.74255
271,2,stage2,normal,444.74869366026513,4.800000000000003,0.0,0.3333333333333333,0.0,0.9483320141832033,15.616666666666667,2467.6736004528398,70.92893835922963,0.37839929722361637,0.7416
272,2,stage2,normal,488.7096020152966,4.200000000000003,0.0,0.2916666666666667,0.0,0.9573647911349933,12.991666666666667,2083.7454737354433,80.06574250829203,0.3748424972236163,0.74065
273,2,stage2,high_rtt_burst,233.60608890780756,9.719999999999995,0.0,0.675,0.0,0.937581383685271,15.5,1573.0976648918631,120.21950533904086,0.37180949722361617,0.7397
274,2,stage2,churn_burst,97.21653262548347,56.063511538505516,0.38333333333333336,0.16666666666666666,0.3,0.5976263498266537,10.175,1503.712711726538,59.897060736470266,0.37371013414611837,0.73875
275,2,stage2,load_shock,-61.28699177050264,4.320000000000003,0.0,0.3,0.0,0.9476665968696276,14.766666666666667,1518.8154894151885,103.89405694048352,0.3857183876076699,0.7378
276,2,stage2,load_shock,-68.54202775342205,4.9200000000000035,0.0,0.3416666666666667,0.0,0.9516245290637017,15.008333333333333,1497.796615299788,101.5598720211692,0.3880284529928685,0.73685
277,2,stage2,high_rtt_burst,209.8314680679079,9.359999999999998,0.0,0.65,0.0,0.9360569457213084,16.683333333333334,1427.0974889032202,137.3151182325965,0.38508125299286833,0.7359
278,2,stage2,malicious_burst,474.517551078203,5.400000000000004,0.0,0.375,0.0,0.9539664139350256,15.625,2515.6673235257954,69.64532511748824,0.3829728529928685,0.73495
279,2,stage2,malicious_burst,472.74250089903774,4.200000000000003,0.0,0.2916666666666667,0.0,0.9524968236684799,13.983333333333333,2510.6585095414785,71.21502714159128,0.3798462529928682,0.734
280,2,stage2,normal,398.72595658257836,7.560000000000006,0.0,0.525,0.0,0.9425799320141475,16.191666666666666,2243.5237112566692,76.4453070433155,0.37671785299286825,0.73305
281,2,stage2,normal,453.4899170089997,6.600000000000005,0.0,0.4583333333333333,0.0,0.9514674772818883,16.433333333333334,2492.197131904248,72.10957175396256,0.37421225299286826,0.7321
282,2,stage2,normal,446.1691182738256,5.160000000000004,0.0,0.35833333333333334,0.0,0.9473202447096507,14.108333333333333,2692.3418071110304,67.70470480066929,0.37128905299286846,0.73115
283,2,stage2,normal,394.0546460404891,6.960000000000005,0.0,0.48333333333333334,0.0,0.9450953056414922,17.5,2204.0230270314573,78.65592932629946,0.3682242529928685,0.7302
284,2,stage2,high_rtt_burst,214.38234585676963,9.959999999999994,0.0,0.6916666666666667,0.0,0.9344781999786694,16.375,1448.8715474653068,127.84536219366427,0.3658584529928686,0.72925
285,2,stage2,load_shock,-76.45262338442828,5.760000000000004,0.0,0.4,0.0,0.9505758062005043,15.366666666666667,1453.5307272244652,103.80546282137506,0.36393425299286863,0.7283000000000001
286,2,stage2,normal,455.1843923087566,7.080000000000005,0.0,0.49166666666666664,0.0,0.952675199508667,18.241666666666667,2352.1678092014095,72.98869481990366,0.3611952529928685,0.72735
287,2,stage2,load_shock,-74.6018322261182,6.240000000000005,0.0,0.43333333333333335,0.0,0.9521972482403119,17.216666666666665,1461.154136778509,106.53846755948855,0.35850845299286893,0.7264
288,2,stage2,high_rtt_burst,194.14060961731343,10.199999999999992,0.0,0.7083333333333334,0.0,0.9364445740977924,17.483333333333334,1405.3119357167186,145.04935354498608,0.356284852992869,0.72545
289,2,stage2,normal,440.0393910290889,8.88,0.0,0.6166666666666667,0.0,0.9514877736568451,17.025,2379.725141478107,74.79530831815039,0.35504585299286884,0.7245
290,2,stage2,churn_burst,36.78624716377146,72.43472597241401,0.49166666666666664,0.26666666666666666,0.38333333333333336,0.5319471557935079,10.258333333333333,1362.7469227472102,54.37952133845534,0.35838858449310124,0.72355
291,2,stage2,normal,441.16018269521305,5.640000000000004,0.0,0.39166666666666666,0.0,0.9478868822256724,16.491666666666667,2480.5645488284413,70.02294795659402,0.3754456022848255,0.7226
292,2,stage2,malicious_burst,445.8637410394007,6.360000000000005,0.0,0.44166666666666665,0.0,0.9487313985824585,15.641666666666667,2630.650568562815,68.8903704262188,0.38049861597907597,0.72165
293,2,stage2,normal,426.62454751295314,6.960000000000005,0.0,0.48333333333333334,0.0,0.9478914553920428,17.116666666666667,2355.4982146224706,74.04336392438775,0.37784841597907587,0.7207
294,2,stage2,churn_burst,275.2582654981973,42.8795472717285,0.25833333333333336,0.4,0.09166666666666666,0.73803529565533,11.625,1980.8826338745514,70.17815247638721,0.3785526002934341,0.71975
295,2,stage2,malicious_burst,439.08012649429475,6.600000000000005,0.0,0.4583333333333333,0.0,0.9477946867545446,15.233333333333333,2531.4413843327256,70.70195160199255,0.3866554644749528,0.7188000000000001
296,2,stage2,malicious_burst,461.29821200641754,4.680000000000003,0.0,0.325,0.0,0.9506614138682683,14.9,2633.373058755978,69.70818399767364,0.3876025896149404,0.7178500000000001
297,2,stage2,churn_burst,189.76029127490082,53.19209441542621,0.35,0.2916666666666667,0.20833333333333334,0.661476353307565,10.566666666666666,1807.073130296511,62.599754087314984,0.3888654839282101,0.7169000000000001
298,2,stage2,churn_burst,139.45079236940745,58.89166038990017,0.38333333333333336,0.35833333333333334,0.24166666666666667,0.6364559819300969,11.416666666666666,1561.3510427683752,65.49173059972401,0.404580674621046,0.7159500000000001
299,2,stage2,high_rtt_burst,263.13491700344315,8.400000000000004,0.0,0.5833333333333334,0.0,0.9372975513339042,14.15,1664.9124545417667,118.71227810276241,0.4224538973078314,0.7150000000000001
300,2,stage2,churn_burst,273.53839182496125,42.7883702778816,0.26666666666666666,0.35,0.09166666666666666,0.7420682484904925,11.658333333333333,2003.735037409093,70.84830586179888,0.4300132482418302,0.7140500000000001
301,2,stage2,normal,479.6343415183777,3.8400000000000025,0.0,0.26666666666666666,0.0,0.9536052579681079,14.508333333333333,2468.440109131255,72.79086177129325,0.4378259593251949,0.7131000000000001
302,2,stage2,high_rtt_burst,283.12585625932553,9.359999999999998,0.0,0.65,0.0,0.9392870247364045,15.108333333333333,1644.8471361197298,118.40074260924918,0.4381982521565442,0.7121500000000001
303,2,stage2,high_rtt_burst,216.45184017648165,10.199999999999992,0.0,0.7083333333333334,0.0,0.9353026241064072,16.083333333333332,1512.6224374239873,131.48985238360336,0.43661905215654434,0.7112
304,2,stage2,malicious_burst,468.6413675693444,7.2000000000000055,0.0,0.5,0.0,0.9526680186390877,14.683333333333334,2566.829982072723,71.81679756484642,0.4351406521565446,0.71025
