epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
27,267,2361.0,128.0,1.475625,0.0,20.42544183026335,21.90106683026335,37.383522150260546,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.752085346421068, 'queue': -62.5, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-62.476385499442394,0.0,0,0,5844.464152911808,0.1125,2500.0,1,"[3, 17, 24, 21, 25, 16, 19]","{'svc': 0.1960267722606659, 'con': 0.2889319062232971, 'rec': 0.2382730096578598, 'stab': 0.276768296957016}","[267.0, 2361.0, 18.959888458251953, 37.383522033691406, 0.07407407462596893, 14.0]","[0.27736636996269226, 0.12588369846343994, 0.07799026370048523, 0.6724027991294861, 0.30376601219177246, 0.1023365929722786, 0.6174393892288208, 0.5213541388511658, 0.5895119309425354, 0.12803703546524048, 0.3380807638168335, 0.6162152290344238, 0.5341938138008118, 0.16723576188087463, 0.6630873084068298, 0.17948243021965027, 0.6034915447235107, 0.6771479845046997, 0.18457993865013123, 0.6416229009628296, 0.1777721494436264, 0.6079269647598267, 0.17501693964004517, 0.3182576894760132, 0.47975850105285645, 0.5855660438537598, 0.6532821655273438]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,27
28,245,2500.0,128.0,1.5625,0.0,18.6092827870428,20.1717827870428,31.329658672858724,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -1.6137426229634242, 'queue': -65.425, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-65.26304277598474,0.0,0,0,6345.497636541073,0.1125,2617.0,1,"[24, 17, 21, 14, 12, 3, 25]","{'svc': 0.1861773282289505, 'con': 0.29485830664634705, 'rec': 0.23135702311992645, 'stab': 0.287607342004776}","[245.0, 2500.0, 21.90106773376465, 31.32965850830078, 0.07407407462596893, 13.0]","[0.3109421133995056, 0.1302523910999298, 0.0689910501241684, 0.6656162738800049, 0.33148258924484253, 0.1128624826669693, 0.615350604057312, 0.4803750216960907, 0.5937668085098267, 0.12721267342567444, 0.36280491948127747, 0.6177645325660706, 0.5439098477363586, 0.1671944260597229, 0.6615484952926636, 0.18243961036205292, 0.6068221926689148, 0.6749182939529419, 0.1801266074180603, 0.6421534419059753, 0.17540979385375977, 0.6108418703079224, 0.17415770888328552, 0.29314321279525757, 0.4908371865749359, 0.5903932452201843, 0.654064416885376]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,28
29,273,2617.0,128.0,1.635625,0.0,8.48469983110267,10.120324831102671,14.864999437008901,0.0,1.0,0,1,7,128,20,0.4,13,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -0.8096259864882137, 'queue': -69.05, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-68.08392613950954,0.0,0,0,12647.815375117127,0.1125,2762.0,1,"[11, 17, 14, 26, 16, 19, 12]","{'svc': 0.19890417158603668, 'con': 0.2993360161781311, 'rec': 0.21486978232860565, 'stab': 0.28689005970954895}","[273.0, 2617.0, 20.171783447265625, 14.864999771118164, 0.0, 13.0]","[0.33853691816329956, 0.12407606840133667, 0.052734311670064926, 0.6605315804481506, 0.35940617322921753, 0.1058688759803772, 0.6159164905548096, 0.4442010521888733, 0.5970594882965088, 0.1152404248714447, 0.38302889466285706, 0.6185592412948608, 0.5479399561882019, 0.15853820741176605, 0.6540654301643372, 0.16712230443954468, 0.6044787764549255, 0.6733301281929016, 0.16613847017288208, 0.6401941180229187, 0.1652272790670395, 0.6105812191963196, 0.15878939628601074, 0.26798346638679504, 0.496517539024353, 0.5883103013038635, 0.6562667489051819]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,29
30,255,2762.0,128.0,1.72625,0.0,27.07636705266459,28.80261705266459,37.57796424962271,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -2.3042093642131674, 'queue': -72.22500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-72.7535095172345,0.0,0,1,4444.0406149884375,0.135,2889.0,1,"[8, 14, 17, 25, 3, 7, 19]","{'svc': 0.1926499903202057, 'con': 0.28794997930526733, 'rec': 0.2366287261247635, 'stab': 0.2827712297439575}","[255.0, 2762.0, 10.120325088500977, 37.577964782714844, 0.1111111119389534, 13.0]","[0.3090679347515106, 0.12393026053905487, 0.04249304533004761, 0.6584063768386841, 0.38293299078941345, 0.10382182896137238, 0.6164711117744446, 0.4610939621925354, 0.5963380336761475, 0.1188507005572319, 0.40331563353538513, 0.5870435833930969, 0.5520554780960083, 0.15294212102890015, 0.6519540548324585, 0.1610240936279297, 0.6090861558914185, 0.6704858541488647, 0.16115835309028625, 0.6374950408935547, 0.1601429283618927, 0.6105384230613708, 0.1619693487882614, 0.24460874497890472, 0.5062755346298218, 0.5900776386260986, 0.6567260026931763]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,30
31,252,2889.0,128.0,1.805625,0.0,18.706363438658382,20.51198843865838,18.319927511577326,0.07407407407407407,1.0,0,1,7,128,20,0.4,15,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.6409590750926706, 'queue': -75.325, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-75.190259228114,0.0,0,1,6240.253127227876,0.135,3013.0,1,"[3, 16, 17, 6, 19, 10, 26]","{'svc': 0.1866166889667511, 'con': 0.3094554841518402, 'rec': 0.21987614035606384, 'stab': 0.28405171632766724}","[252.0, 2889.0, 28.802616119384766, 18.319927215576172, 0.07407407462596893, 14.0]","[0.2810366749763489, 0.11216914653778076, 0.02776137739419937, 0.6569981575012207, 0.40593039989471436, 0.10565502941608429, 0.616163432598114, 0.4747163951396942, 0.5956922173500061, 0.11573086678981781, 0.41874536871910095, 0.5570583343505859, 0.5529754757881165, 0.15177026391029358, 0.6523864269256592, 0.1678016036748886, 0.6133722066879272, 0.6681483387947083, 0.16455402970314026, 0.6379602551460266, 0.1546369343996048, 0.6169480085372925, 0.15401709079742432, 0.22344490885734558, 0.5118047595024109, 0.5932149291038513, 0.6549662947654724]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,31
32,293,3013.0,128.0,1.883125,0.0,11.279246501853013,13.162371501853013,15.538179697534739,0.037037037037037035,1.0,0,1,7,128,20,0.4,15,7,0.29492455418381347,0,"{'throughput': 7.775699846978675, 'latency': -1.052989720148241, 'queue': -79.45, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-78.72728987316957,0.0,0,0,9724.69132800119,0.135,3178.0,1,"[25, 26, 14, 6, 16, 17, 8]","{'svc': 0.2063068151473999, 'con': 0.3025458753108978, 'rec': 0.21606959402561188, 'stab': 0.275077760219574}","[293.0, 3013.0, 20.511987686157227, 15.538179397583008, 0.03703703731298447, 15.0]","[0.2540241479873657, 0.08985862135887146, 0.016297414898872375, 0.6521823406219482, 0.4251645803451538, 0.09016311913728714, 0.615606963634491, 0.4875275790691376, 0.5952178239822388, 0.10606000572443008, 0.43183913826942444, 0.5129989981651306, 0.5589710474014282, 0.1356971561908722, 0.6476097702980042, 0.1491541862487793, 0.6128386855125427, 0.663124144077301, 0.1427139937877655, 0.6338145136833191, 0.14038236439228058, 0.614564061164856, 0.14573244750499725, 0.2571559548377991, 0.5173633694648743, 0.5919767618179321, 0.6511825919151306]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,32
33,264,3178.0,128.0,1.98625,0.0,23.218287818230543,25.20453781823054,29.409058159533902,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -2.0163630254584435, 'queue': -82.85000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-83.09066317847977,0.0,0,0,5078.450591838153,0.0675,3314.0,1,"[24, 16, 21, 25, 12, 14, 17]","{'svc': 0.19273407757282257, 'con': 0.2999446392059326, 'rec': 0.23530326783657074, 'stab': 0.27201807498931885}","[264.0, 3178.0, 13.162371635437012, 29.4090576171875, 0.14814814925193787, 15.0]","[0.2295198291540146, 0.08177231252193451, 0.012040682137012482, 0.6527875065803528, 0.44284018874168396, 0.09760868549346924, 0.6180524230003357, 0.5010180473327637, 0.5705930590629578, 0.10884135961532593, 0.4495381712913513, 0.4745721220970154, 0.5663824081420898, 0.14735081791877747, 0.6471772789955139, 0.1562909632921219, 0.6159658432006836, 0.6641358733177185, 0.14106230437755585, 0.6360134482383728, 0.15665633976459503, 0.6127956509590149, 0.1520177721977234, 0.23524467647075653, 0.5221672654151917, 0.5949358940124512, 0.6234534978866577]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,33
34,232,3314.0,128.0,2.07125,0.0,19.708028186562967,21.779278186562966,26.35016802928396,0.1111111111111111,1.0,0,1,7,128,20,0.4,13,7,0.27434842249657065,0,"{'throughput': 7.775699846978675, 'latency': -1.7423422549250374, 'queue': -85.45, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-85.41664240794637,0.0,0,0,5877.146106658916,0.09,3418.0,1,"[21, 19, 26, 17, 14, 12, 3]","{'svc': 0.17613498866558075, 'con': 0.30164679884910583, 'rec': 0.22308965027332306, 'stab': 0.29912859201431274}","[232.0, 3314.0, 25.204538345336914, 26.350168228149414, 0.1111111119389534, 13.0]","[0.22328631579875946, 0.08064569532871246, 0.007140055298805237, 0.6651896834373474, 0.474679172039032, 0.08851046860218048, 0.6073140501976013, 0.5217398405075073, 0.5592713356018066, 0.12184477597475052, 0.4730677604675293, 0.4573875367641449, 0.5843715071678162, 0.1577909290790558, 0.6655752658843994, 0.17420659959316254, 0.632441520690918, 0.6766800880432129, 0.16335299611091614, 0.6500845551490784, 0.16856999695301056, 0.6303500533103943, 0.17237599194049835, 0.2303142547607422, 0.5451271533966064, 0.6139841675758362, 0.6390495896339417]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,34
35,256,3418.0,128.0,2.13625,0.0,28.40822161416129,30.544471614161292,38.0668621706611,0.18518518518518517,1.0,0,1,7,128,20,0.4,12,7,0.27023319615912206,0,"{'throughput': 7.775699846978675, 'latency': -2.4435577291329036, 'queue': -88.65, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-89.31785788215423,0.0,0,0,4190.611041398914,0.0675,3546.0,1,"[17, 19, 12, 24, 3, 26, 7]","{'svc': 0.1868465095758438, 'con': 0.2866886258125305, 'rec': 0.2402009516954422, 'stab': 0.2862638831138611}","[256.0, 3418.0, 21.779277801513672, 38.066864013671875, 0.18518517911434174, 13.0]","[0.2048047035932541, 0.06482802331447601, 0.030909761786460876, 0.6621735692024231, 0.48229116201400757, 0.10437881201505661, 0.5747873783111572, 0.524853527545929, 0.5589584112167358, 0.13032424449920654, 0.4783763885498047, 0.42477652430534363, 0.5822235345840454, 0.15949004888534546, 0.6375381350517273, 0.17341478168964386, 0.6213237047195435, 0.6688863635063171, 0.16556711494922638, 0.6432312726974487, 0.16877956688404083, 0.6006917953491211, 0.17384019494056702, 0.20557990670204163, 0.5498985052108765, 0.6128018498420715, 0.6376453638076782]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,35
36,258,3546.0,128.0,2.21625,0.0,21.350130992028284,23.566380992028282,23.181868738859713,0.14814814814814814,1.0,0,1,7,128,20,0.4,14,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.8853104793622626, 'queue': -91.9, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-92.0096106323836,0.0,0,0,5431.466123003702,0.1125,3676.0,1,"[16, 4, 17, 19, 3, 26, 25]","{'svc': 0.18574781715869904, 'con': 0.2947005033493042, 'rec': 0.22247691452503204, 'stab': 0.2970747649669647}","[258.0, 3546.0, 30.544471740722656, 23.181869506835938, 0.14814814925193787, 12.0]","[0.17567020654678345, 0.0669504851102829, 0.033711329102516174, 0.6490824222564697, 0.4778671860694885, 0.09481296688318253, 0.5307512879371643, 0.5183483958244324, 0.5486375093460083, 0.12765175104141235, 0.4725283086299896, 0.3819902539253235, 0.5757634043693542, 0.15643750131130219, 0.626944899559021, 0.16482749581336975, 0.6090185642242432, 0.6569949984550476, 0.16278141736984253, 0.6342066526412964, 0.17063570022583008, 0.5890874266624451, 0.17069938778877258, 0.23004484176635742, 0.5405124425888062, 0.5995275974273682, 0.6265426874160767]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,36
37,234,3676.0,128.0,2.2975,0.0,15.240057353926709,17.537557353926708,28.740882537780386,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.4030045883141367, 'queue': -94.55000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-94.17730474133548,0.0,0,0,7298.621889971492,0.0675,3782.0,1,"[12, 26, 24, 3, 8, 17, 14]","{'svc': 0.17681454122066498, 'con': 0.30226781964302063, 'rec': 0.21642278134822845, 'stab': 0.30449485778808594}","[234.0, 3676.0, 23.566381454467773, 28.740882873535156, 0.03703703731298447, 14.0]","[0.16049587726593018, 0.07817462831735611, 0.03862088546156883, 0.6508991718292236, 0.48926615715026855, 0.09714359045028687, 0.4939846694469452, 0.525301992893219, 0.5542809963226318, 0.12927639484405518, 0.4826076626777649, 0.3548639714717865, 0.5773677229881287, 0.15523362159729004, 0.6285400390625, 0.16713577508926392, 0.6132182478904724, 0.6519371867179871, 0.1707693487405777, 0.635112464427948, 0.16904015839099884, 0.5626309514045715, 0.17716124653816223, 0.26227596402168274, 0.5459810495376587, 0.5977607369422913, 0.6244335174560547]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,37
38,242,3782.0,128.0,2.36375,0.0,11.327090826983596,13.690840826983596,15.697660781303343,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.27434842249657065,0,"{'throughput': 7.775699846978675, 'latency': -1.0952672661586877, 'queue': -97.4, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-96.71956741918002,0.0,0,0,9349.316204722929,0.0675,3896.0,1,"[17, 25, 14, 7, 24, 4, 8]","{'svc': 0.18411897122859955, 'con': 0.3050696849822998, 'rec': 0.20248617231845856, 'stab': 0.3083251714706421}","[242.0, 3782.0, 17.53755760192871, 15.697660446166992, 0.03703703731298447, 13.0]","[0.14406943321228027, 0.07706153392791748, 0.04910486191511154, 0.6486285924911499, 0.4931279718875885, 0.08856058865785599, 0.45972880721092224, 0.5337745547294617, 0.5588864088058472, 0.12198808789253235, 0.4893011748790741, 0.3296067714691162, 0.5770338177680969, 0.14676618576049805, 0.6323081851005554, 0.16240330040454865, 0.612701952457428, 0.6495585441589355, 0.15908120572566986, 0.6355534791946411, 0.1604171097278595, 0.5326322913169861, 0.15796685218811035, 0.29419732093811035, 0.5496243238449097, 0.5986775159835815, 0.6275028586387634]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,38
39,254,3896.0,128.0,2.435,0.0,13.451186822514329,15.886186822514329,14.136005457763813,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.2708949458011463, 'queue': -100.55000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-100.04519509882249,0.0,0,0,8057.314283789927,0.0675,4022.0,1,"[3, 12, 8, 19, 25, 26, 16]","{'svc': 0.19225698709487915, 'con': 0.30520451068878174, 'rec': 0.20392386615276337, 'stab': 0.29861462116241455}","[254.0, 3896.0, 13.690840721130371, 14.136005401611328, 0.07407407462596893, 13.0]","[0.12989899516105652, 0.07085231691598892, 0.051489267498254776, 0.6476573348045349, 0.49788975715637207, 0.08448702096939087, 0.47401371598243713, 0.5407648682594299, 0.5619795322418213, 0.11572255939245224, 0.4963308870792389, 0.3042771816253662, 0.5800414681434631, 0.1385255604982376, 0.6033085584640503, 0.15429028868675232, 0.616023063659668, 0.6503874063491821, 0.1532815396785736, 0.6341055631637573, 0.14982163906097412, 0.4985769987106323, 0.15664061903953552, 0.31951889395713806, 0.551498532295227, 0.5984814167022705, 0.6227348446846008]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,39
0,258,0.0,256.0,0.0,0.0,25.582865386076463,25.582865386076463,30.982143879514133,0.1111111111111111,1.0,0,1,11,256,40,0.6,16,11,0.2839506172839506,0,"{'throughput': 8.878521735832352, 'latency': -2.046629230886117, 'queue': -0.05, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.781892504946235,0.0,0,0,10006.697691468471,0.52,2.0,0,"[17, 18, 1, 7, 20, 26, 11, 25, 24, 19, 10]","{'svc': 0.2527181804180145, 'con': 0.25108885765075684, 'rec': 0.2580415904521942, 'stab': 0.23815134167671204}","[258.0, 0.0, 0.0, 30.98214340209961, 0.1111111119389534, 5.0]","[0.4415598213672638, 0.6743164658546448, 0.6767519116401672, 0.6612569093704224, 0.19687506556510925, 0.6680415868759155, 0.44084006547927856, 0.6581562161445618, 0.4452393352985382, 0.47356927394866943, 0.6644530296325684, 0.6620461940765381, 0.4375603199005127, 0.44463780522346497, 0.22603949904441833, 0.6650800108909607, 0.6654303669929504, 0.6600906848907471, 0.6604156494140625, 0.682245671749115, 0.6701274514198303, 0.15747173130512238, 0.47247782349586487, 0.4405100643634796, 0.657579243183136, 0.6811314821243286, 0.6686814427375793]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1,0
1,263,2.0,256.0,0.000625,0.0,13.966220338523286,13.966845338523285,33.00073446174429,0.0,1.0,0,1,11,256,40,0.6,16,11,0.25925925925925924,0,"{'throughput': 8.878521735832352, 'latency': -1.1173476270818627, 'queue': -0.225, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.536174108750489,0.0,0,0,18329.121129014155,0.8,9.0,0,"[19, 7, 1, 3, 11, 15, 2, 18, 25, 17, 20]","{'svc': 0.20122675597667694, 'con': 0.2835615277290344, 'rec': 0.2642897665500641, 'stab': 0.25092196464538574}","[263.0, 2.0, 25.58286476135254, 33.000736236572266, 0.0, 16.0]","[0.47115930914878845, 0.7423098683357239, 0.7214590311050415, 0.7176184058189392, 0.14751586318016052, 0.7178232073783875, 0.4461873769760132, 0.7066496014595032, 0.45466622710227966, 0.4803706705570221, 0.7295454740524292, 0.7208368182182312, 0.4519049823284149, 0.4493485391139984, 0.14141638576984406, 0.7274854779243469, 0.7044479846954346, 0.7172738909721375, 0.7228995561599731, 0.7281602621078491, 0.7184763550758362, 0.08755603432655334, 0.477324515581131, 0.4632391929626465, 0.7275760769844055, 0.7410662770271301, 0.7242029905319214]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,1
2,273,9.0,256.0,0.0028125,0.0,23.083181357344976,23.085993857344977,36.23011069732277,0.07407407407407407,1.0,0,1,11,256,40,0.6,14,11,0.2825788751714678,0,"{'throughput': 8.878521735832352, 'latency': -1.8468795085875982, 'queue': -0.65, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.381642227244754,0.0,0,0,11088.974621664456,0.68,26.0,0,"[10, 2, 16, 7, 24, 19, 1, 20, 25, 26, 15]","{'svc': 0.1975112408399582, 'con': 0.28396886587142944, 'rec': 0.2676123380661011, 'stab': 0.2509075701236725}","[273.0, 9.0, 13.966845512390137, 36.23011016845703, 0.07407407462596893, 16.0]","[0.4478420615196228, 0.7571065425872803, 0.7403773069381714, 0.7356321215629578, 0.10940676182508469, 0.7325122356414795, 0.4364924132823944, 0.7265751361846924, 0.44686728715896606, 0.46659672260284424, 0.7456313371658325, 0.5324665904045105, 0.43820720911026, 0.445437490940094, 0.10842061042785645, 0.742128312587738, 0.7234687805175781, 0.5095445513725281, 0.7280099391937256, 0.7476505041122437, 0.7421995401382446, 0.053012747317552567, 0.4540517330169678, 0.4422807991504669, 0.7426522374153137, 0.754008412361145, 0.7426066994667053]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1,2
3,268,26.0,256.0,0.008125,0.0,20.906292997518918,20.914417997518918,15.393569250988987,0.1111111111111111,1.0,0,1,11,256,40,0.6,12,11,0.27434842249657065,0,"{'throughput': 8.878521735832352, 'latency': -1.6731534398015135, 'queue': -0.9500000000000001, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.255368296030839,0.0,0,0,12240.35973797451,0.56,38.0,0,"[25, 26, 24, 20, 1, 3, 18, 15, 10, 7, 5]","{'svc': 0.18776796758174896, 'con': 0.29255491495132446, 'rec': 0.2607486844062805, 'stab': 0.25892841815948486}","[268.0, 26.0, 23.085994720458984, 15.393568992614746, 0.1111111119389534, 14.0]","[0.35983946919441223, 0.7584507465362549, 0.5714008808135986, 0.7448474168777466, 0.07524167001247406, 0.7451174855232239, 0.36357277631759644, 0.736097514629364, 0.372121661901474, 0.4056101441383362, 0.7534621357917786, 0.5839856266975403, 0.3776780664920807, 0.38386207818984985, 0.069337859749794, 0.7491409778594971, 0.5620839595794678, 0.3857077956199646, 0.7373996376991272, 0.7554404735565186, 0.7548950910568237, 0.01938796602189541, 0.3838737905025482, 0.3917420506477356, 0.744063138961792, 0.7544538974761963, 0.74643874168396]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1,3
