timesteps,lagrangian_lambda,episode_cost,constraint_violation,unsafe_rate,rolling_cost_mean,rolling_unsafe_mean,rolling_lambda_mean,episode_reward,rolling_reward_mean,seed,stage
262,0.0960047767857904,0.0,0.0,0.0,0.0029904761904761,0.0,0.097800477678579,83.81433153152466,90.12570967674256,44,stage2_high_train
268,0.0960047767857904,0.0,0.0,0.0,0.0029904761904761,0.0,0.0976009553571581,47.424341678619385,86.45503697395324,44,stage2_high_train
282,0.0960047767857904,0.0,0.0,0.0,0.0029904761904761,0.0,0.0974014330357371,105.71147203445436,88.4355305671692,44,stage2_high_train
293,0.0960047767857904,0.0113227513227513,0.0,0.0,0.0041227513227513,0.0,0.0972019107143161,85.358163356781,88.10277194976807,44,stage2_high_train
306,0.0960047767857904,0.0,0.0,0.0,0.0041227513227513,0.0,0.0970023883928952,90.92694664001463,88.72668132781982,44,stage2_high_train
319,0.0960047767857904,0.0,0.0,0.0,0.0040894179894179,0.0,0.0968028660714742,87.04313659667969,87.5156021118164,44,stage2_high_train
331,0.0960047767857904,0.0,0.0,0.0,0.0040894179894179,0.0,0.0966033437500533,86.08976030349731,87.19326934814453,44,stage2_high_train
345,0.0960047767857904,0.0,0.0,0.0,0.0040894179894179,0.0,0.0964038214286323,99.057391166687,87.65098428726196,44,stage2_high_train
356,0.0960047767857904,0.0,0.0,0.0,0.0040894179894179,0.0,0.0962042991072114,85.59884786605835,86.30642132759094,44,stage2_high_train
362,0.0960047767857904,0.0,0.0,0.0,0.0011322751322751,0.0,0.0960047767857904,49.58673858642578,82.06111297607421,44,stage2_high_train
369,0.0960047767857904,0.0,0.0,0.0,0.0011322751322751,0.0,0.0960047767857904,55.48805284500122,79.22848510742188,44,stage2_high_train
386,0.0940065459657344,0.0,0.0,0.0,0.0011322751322751,0.0,0.0958049537037848,118.636971950531,86.34974813461304,44,stage2_high_train
397,0.0940065459657344,0.0,0.0,0.0,0.0011322751322751,0.0,0.0956051306217792,78.74739503860474,83.65334043502807,44,stage2_high_train
402,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0954053075397736,42.86835622787475,79.40435972213746,44,stage2_high_train
415,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.095205484457768,88.0399661064148,79.11566166877746,44,stage2_high_train
428,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0950056613757624,88.0923261642456,79.22058062553405,44,stage2_high_train
440,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0948058382937568,83.53167295455933,78.96477189064026,44,stage2_high_train
453,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0946060152117512,98.22967100143433,78.881999874115,44,stage2_high_train
467,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0944061921297456,99.0071792602539,80.22283301353454,44,stage2_high_train
480,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.09420636904774,86.964919090271,83.96065106391907,44,stage2_high_train
487,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0940065459657344,55.17609024047851,83.9294548034668,44,stage2_high_train
500,0.0940065459657344,0.0,0.0,0.0,0.0,0.0,0.0940065459657344,79.48886728286743,80.01464433670044,44,stage2_high_train
514,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0938065459657344,89.93773698806763,81.13367853164672,44,stage2_high_train
527,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0936065459657344,84.84401512145996,85.33124442100525,44,stage2_high_train
540,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0934065459657344,97.49913454055786,86.27716126441956,44,stage2_high_train
555,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0932065459657344,105.82730102539062,88.05065875053405,44,stage2_high_train
569,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0930065459657344,97.85690069198608,89.48318152427673,44,stage2_high_train
584,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0928065459657344,107.119863986969,90.3722008228302,44,stage2_high_train
596,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0926065459657344,92.756329536438,89.74711585044861,44,stage2_high_train
608,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0924065459657344,98.40145444869997,90.89076938629152,44,stage2_high_train
621,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0922065459657344,99.86021661758424,95.35918202400208,44,stage2_high_train
634,0.0920065459657344,0.0,0.0,0.0,0.0,0.0,0.0920065459657344,77.77228164672852,95.18752346038818,44,stage2_high_train
647,0.0900065459657344,0.0,0.0,0.0,0.0,0.0,0.0918065459657344,98.6265778541565,96.05640754699706,44,stage2_high_train
661,0.0900065459657344,0.0,0.0,0.0,0.0,0.0,0.0916065459657344,94.88340187072754,97.06034622192382,44,stage2_high_train
675,0.0900065459657344,0.1149999999999999,0.0,0.0071428571428571,0.0115,0.0007142857142857,0.0914065459657344,85.61126708984375,95.8715594768524,44,stage2_high_train
689,0.0900065459657344,0.0,0.0,0.0,0.0115,0.0007142857142857,0.0912065459657344,94.4329514503479,94.73212451934816,44,stage2_high_train
701,0.0900065459657344,0.0,0.0,0.0,0.0115,0.0007142857142857,0.0910065459657344,85.03508472442627,93.44994292259216,44,stage2_high_train
715,0.0900065459657344,0.0,0.0,0.0,0.0115,0.0007142857142857,0.0908065459657344,98.4359130859375,92.581547832489,44,stage2_high_train
728,0.0900065459657344,0.0098571428571428,0.0,0.0,0.0124857142857142,0.0007142857142857,0.0906065459657344,93.31204986572266,92.63711986541747,44,stage2_high_train
743,0.0900065459657344,0.0,0.0,0.0,0.0124857142857142,0.0007142857142857,0.0904065459657344,94.30308675765993,92.22728309631349,44,stage2_high_train
749,0.0900065459657344,0.0098571428571428,0.0,0.0,0.0134714285714285,0.0007142857142857,0.0902065459657344,49.654319763183594,87.20669341087341,44,stage2_high_train
760,0.0900065459657344,0.0,0.0,0.0,0.0134714285714285,0.0007142857142857,0.0900065459657344,85.69508838653564,87.99897408485413,44,stage2_high_train
772,0.0880275950736249,0.0,0.0,0.0,0.0134714285714285,0.0007142857142857,0.0898086508765234,84.22661209106445,86.55897750854493,44,stage2_high_train
777,0.0880275950736249,0.0,0.0,0.0,0.0134714285714285,0.0007142857142857,0.0896107557873125,42.17328596115112,81.28796591758729,44,stage2_high_train
790,0.0880275950736249,0.0,0.0,0.0,0.0019714285714285,0.0,0.0894128606981015,101.40441036224364,82.86728024482727,44,stage2_high_train
803,0.0880275950736249,0.0,0.0,0.0,0.0019714285714285,0.0,0.0892149656088906,100.04017734527588,83.42800283432007,44,stage2_high_train
816,0.0880275950736249,0.0,0.0,0.0,0.0019714285714285,0.0,0.0890170705196796,78.7505111694336,82.7995454788208,44,stage2_high_train
829,0.0880275950736249,0.0,0.0,0.0,0.0019714285714285,0.0,0.0888191754304687,92.23395919799805,82.17935009002686,44,stage2_high_train
835,0.0880275950736249,0.0,0.0,0.0,0.0009857142857142,0.0,0.0886212803412578,50.05469989776611,77.8536150932312,44,stage2_high_train
840,0.0880275950736249,0.0,0.0,0.0,0.0009857142857142,0.0,0.0884233852520468,50.28571796417236,73.45187821388245,44,stage2_high_train
852,0.0880275950736249,0.0098571428571428,0.0,0.0,0.0009857142857142,0.0,0.0882254901628359,91.84499740600586,77.67094597816467,44,stage2_high_train
864,0.0880275950736249,0.0,0.0,0.0,0.0009857142857142,0.0,0.0880275950736249,79.43785667419434,77.04522280693054,44,stage2_high_train
878,0.0880275950736249,0.0098571428571428,0.0,0.0,0.0019714285714285,0.0,0.0880275950736249,85.18697881698608,77.1412594795227,44,stage2_high_train
889,0.0880275950736249,0.0,0.0,0.0,0.0019714285714285,0.0,0.0880275950736249,72.08675622940063,80.13260650634766,44,stage2_high_train
898,0.0860306754308985,0.0,0.0,0.0,0.0019714285714285,0.0,0.0878279031093523,64.8916015625,76.48132562637329,44,stage2_high_train
908,0.0860306754308985,0.0,0.0,0.0,0.0019714285714285,0.0,0.0876282111450797,92.56931924819946,75.73423981666565,44,stage2_high_train
921,0.0860306754308985,0.0,0.0,0.0,0.0019714285714285,0.0,0.087428519180807,88.04131746292114,76.66332044601441,44,stage2_high_train
933,0.0860306754308985,0.0,0.0,0.0,0.0019714285714285,0.0,0.0872288272165344,93.29991817474364,76.76991634368896,44,stage2_high_train
946,0.0860306754308985,0.1248571428571428,0.0,0.0076923076923076,0.0144571428571428,0.0007692307692307,0.0870291352522617,104.38454484939577,82.20290083885193,44,stage2_high_train
957,0.0860306754308985,0.0098571428571428,0.0,0.0,0.0154428571428571,0.0007692307692307,0.0868294432879891,91.8703465461731,86.361363697052,44,stage2_high_train
969,0.0860306754308985,0.0098571428571428,0.0,0.0,0.0154428571428571,0.0007692307692307,0.0866297513237164,71.95694732666016,84.37255868911743,44,stage2_high_train
982,0.0860306754308985,0.0005555555555555,0.0,0.0,0.0154984126984126,0.0007692307692307,0.0864300593594438,98.61454391479492,86.29022741317749,44,stage2_high_train
995,0.0860306754308985,0.0,0.0,0.0,0.0145126984126984,0.0007692307692307,0.0862303673951711,98.24865770339966,87.59639530181884,44,stage2_high_train
1007,0.0860306754308985,0.0,0.0,0.0,0.0145126984126984,0.0007692307692307,0.0860306754308985,84.68068933486938,88.85578861236573,44,stage2_high_train
1021,0.0860306754308985,0.0,0.0,0.0,0.0145126984126984,0.0007692307692307,0.0860306754308985,85.05607223510742,90.87223567962648,44,stage2_high_train
1034,0.0840548917014384,0.0098571428571428,0.0,0.0,0.0154984126984126,0.0007692307692307,0.0858330970579525,93.27230262756348,90.94253401756286,44,stage2_high_train
1048,0.0840548917014384,0.0098571428571428,0.0,0.0,0.0164841269841269,0.0007692307692307,0.0856355186850065,97.41564655303956,91.87996692657472,44,stage2_high_train
1062,0.0840548917014384,0.0,0.0,0.0,0.0164841269841269,0.0007692307692307,0.0854379403120605,99.41144704818726,92.49111981391908,44,stage2_high_train
1074,0.0840548917014384,0.0,0.0,0.0,0.0039984126984127,0.0,0.0852403619391145,84.41221809387207,90.4938871383667,44,stage2_high_train
1081,0.0840548917014384,0.0,0.0,0.0,0.0030126984126984,0.0,0.0850427835661685,54.584636211395264,86.76531610488891,44,stage2_high_train
1095,0.0840548917014384,0.0,0.0,0.0,0.0020269841269841,0.0,0.0848452051932225,85.70963525772095,88.140584897995,44,stage2_high_train
1108,0.0840548917014384,0.0,0.0,0.0,0.0019714285714285,0.0,0.0846476268202764,88.53323554992676,87.13245406150818,44,stage2_high_train
1114,0.0840548917014384,0.0,0.0,0.0,0.0019714285714285,0.0,0.0844500484473304,42.6968035697937,81.57726864814758,44,stage2_high_train
1127,0.0840548917014384,0.0,0.0,0.0,0.0019714285714285,0.0,0.0842524700743844,85.46094536781311,81.65529425144196,44,stage2_high_train
1140,0.0840548917014384,0.0,0.0,0.0,0.0019714285714285,0.0,0.0840548917014384,88.57946634292603,82.00763366222381,44,stage2_high_train
1147,0.0840548917014384,0.0,0.0,0.0,0.0009857142857142,0.0,0.0840548917014384,56.93565273284912,78.37396867275238,44,stage2_high_train
1161,0.0820564318800752,0.0,0.0,0.0,0.0,0.0,0.0838550457193021,113.30999517440796,79.96340353488922,44,stage2_high_train
1166,0.0820564318800752,0.0,0.0,0.0,0.0,0.0,0.0836551997371658,42.123425006866455,74.23460133075714,44,stage2_high_train
1168,0.0820564318800752,0.0,0.0,0.0,0.0,0.0,0.0834553537550295,19.472458362579346,67.74062535762786,44,stage2_high_train
1171,0.0820564318800752,0.0,0.0,0.0,0.0,0.0,0.0832555077728931,21.45086908340454,64.4272486448288,44,stage2_high_train
1184,0.0820564318800752,0.0,0.0,0.0,0.0,0.0,0.0830556617907568,99.03160238265993,65.75944535732269,44,stage2_high_train
1192,0.0820564318800752,0.0492857142857143,0.0,0.0,0.0049285714285714,0.0,0.0828558158086205,57.20021724700928,62.62614352703095,44,stage2_high_train
1204,0.0820564318800752,0.0,0.0,0.0,0.0049285714285714,0.0,0.0826559698264842,84.64370775222778,66.82083394527436,44,stage2_high_train
1217,0.0820564318800752,0.0,0.0,0.0,0.0049285714285714,0.0,0.0824561238443479,105.26474046707152,68.8012134552002,44,stage2_high_train
1231,0.0820564318800752,0.0,0.0,0.0,0.0049285714285714,0.0,0.0822562778622115,93.90636920928956,69.33390374183655,44,stage2_high_train
1245,0.0820564318800752,0.0,0.0,0.0,0.0049285714285714,0.0,0.0820564318800752,86.69429922103882,72.30976839065552,44,stage2_high_train
1253,0.0820564318800752,0.0,0.0,0.0,0.0049285714285714,0.0,0.0820564318800752,56.26679468154907,66.60544834136962,44,stage2_high_train
1267,0.0820564318800752,0.0098571428571428,0.0,0.0,0.0059142857142857,0.0,0.0820564318800752,85.38858890533447,70.93196473121642,44,stage2_high_train
1281,0.0800656729516049,0.0,0.0,0.0,0.0059142857142857,0.0,0.0818573559872282,94.71194410324097,78.45591330528259,44,stage2_high_train
1294,0.0800656729516049,0.0,0.0,0.0,0.0059142857142857,0.0,0.0816582800943812,92.15976285934448,85.52680268287659,44,stage2_high_train
1307,0.0800656729516049,0.0,0.0,0.0,0.0059142857142857,0.0,0.0814592042015341,99.13106346130373,85.53674879074097,44,stage2_high_train
1320,0.0800656729516049,0.0098571428571428,0.0,0.0,0.0019714285714285,0.0,0.0812601283086871,79.09477519989014,87.72620458602906,44,stage2_high_train
1333,0.0800656729516049,0.0,0.0,0.0,0.0019714285714285,0.0,0.0810610524158401,92.90878009796144,88.55271182060241,44,stage2_high_train
1344,0.0800656729516049,0.0,0.0,0.0,0.0019714285714285,0.0,0.080861976522993,88.85110473632812,86.91134824752808,44,stage2_high_train
1351,0.0800656729516049,0.0,0.0,0.0,0.0019714285714285,0.0,0.080662900630146,71.6056957244873,84.68128089904785,44,stage2_high_train
1363,0.0800656729516049,0.0,0.0,0.0,0.0019714285714285,0.0,0.080463824737299,79.47523832321167,83.95937480926514,44,stage2_high_train
1376,0.0800656729516049,0.0,0.0,0.0,0.0019714285714285,0.0,0.0802647488444519,78.00305795669556,86.13300113677978,44,stage2_high_train
1389,0.0800656729516049,0.0,0.0,0.0,0.0009857142857142,0.0,0.0800656729516049,78.8816180229187,85.48230404853821,44,stage2_high_train
1403,0.0800656729516049,0.0,0.0,0.0,0.0009857142857142,0.0,0.0800656729516049,95.3574538230896,85.54685502052307,44,stage2_high_train
1416,0.0780672131302417,0.0098571428571428,0.0,0.0,0.0019714285714285,0.0,0.0798658269694686,98.67836093902588,86.1987148284912,44,stage2_high_train
1429,0.0780672131302417,0.0,0.0,0.0,0.0019714285714285,0.0,0.0796659809873323,100.44290018081664,86.32989850044251,44,stage2_high_train
1437,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0794661350051959,56.63958263397217,84.0843792438507,44,stage2_high_train
1450,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0792662890230596,92.99293422698976,84.09279465675354,44,stage2_high_train
1464,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0790664430409233,86.75223398208618,83.88290758132935,44,stage2_high_train
1477,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.078866597058787,79.4523754119873,84.66757555007935,44,stage2_high_train
1490,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0786667510766507,92.89187002182008,86.00923871994019,44,stage2_high_train
1503,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0784669050945143,89.2763261795044,87.13656554222106,44,stage2_high_train
1516,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.078267059112378,88.1438193321228,88.06278567314148,44,stage2_high_train
1521,0.0780672131302417,0.0,0.0,0.0,0.0009857142857142,0.0,0.0780672131302417,49.67290163040161,83.49433045387268,44,stage2_high_train
1535,0.0780672131302417,0.0,0.0,0.0,0.0,0.0,0.0780672131302417,115.04626417160034,85.13112077713012,44,stage2_high_train
1539,0.0760687533088785,0.0,0.0,0.0,0.0,0.0,0.0778673671481054,28.67909240722656,77.95473999977112,44,stage2_high_train
1553,0.0760687533088785,0.0,0.0,0.0,0.0,0.0,0.0776675211659691,87.4567379951477,81.03645553588868,44,stage2_high_train
1566,0.0760687533088785,0.0,0.0,0.0,0.0,0.0,0.0774676751838327,88.47108697891235,80.58427081108093,44,stage2_high_train
1579,0.0760687533088785,0.0,0.0,0.0,0.0,0.0,0.0772678292016964,88.04228019714355,80.71327543258667,44,stage2_high_train
1592,0.0760687533088785,0.0098571428571428,0.0,0.0,0.0009857142857142,0.0,0.0770679832195601,92.20913219451904,81.98895111083985,44,stage2_high_train
1605,0.0760687533088785,0.0098571428571428,0.0,0.0,0.0019714285714285,0.0,0.0768681372374238,99.10827016830444,82.61059112548828,44,stage2_high_train
1618,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0766682912552875,93.80147457122804,83.06310596466065,44,stage2_high_train
1633,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0764684452731511,90.63148975372314,83.31187300682068,44,stage2_high_train
1638,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0762685992910148,42.48647928237915,82.59323077201843,44,stage2_high_train
1652,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0760687533088785,92.4820156097412,80.33680591583251,44,stage2_high_train
1658,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0760687533088785,48.55972909927368,82.32486958503723,44,stage2_high_train
1662,0.0760687533088785,0.0,0.0,0.0,0.0019714285714285,0.0,0.0760687533088785,34.28833055496216,77.00802884101867,44,stage2_high_train
1676,0.0740718336661521,0.0,0.0,0.0,0.0019714285714285,0.0,0.0758690613446058,101.40898418426514,78.30181856155396,44,stage2_high_train
1689,0.0740718336661521,0.0,0.0,0.0,0.0019714285714285,0.0,0.0756693693803332,90.90257787704468,78.58784832954407,44,stage2_high_train
1703,0.0740718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0754696774160606,94.25303840637208,78.79223895072937,44,stage2_high_train
1718,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0752699854517879,100.65801620483398,78.94721355438233,44,stage2_high_train
1732,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0750702934875153,98.70275497436523,79.43734159469605,44,stage2_high_train
1745,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0748706015232426,99.57012271881104,80.33120489120483,44,stage2_high_train
1758,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.07467090955897,93.08514547348022,85.39107151031494,44,stage2_high_train
1764,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0744712175946974,50.26613903045654,81.16948385238648,44,stage2_high_train
1776,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0742715256304247,79.62905597686768,84.27641654014587,44,stage2_high_train
1791,0.0740718336661521,0.0,0.0,0.0,0.0,0.0,0.0740718336661521,105.63270330429076,91.41085381507874,44,stage2_high_train
1804,0.0720718336661521,0.0098571428571428,0.0,0.0,0.0009857142857142,0.0,0.0738718336661521,99.0611138343811,91.17606678009034,44,stage2_high_train
1816,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0736718336661521,85.53477096557617,90.63928608894348,44,stage2_high_train
1829,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0734718336661521,91.53414154052734,90.367396402359,44,stage2_high_train
1843,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0732718336661521,85.35736417770386,88.837331199646,44,stage2_high_train
1856,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0730718336661521,85.44548463821411,87.51160416603088,44,stage2_high_train
1866,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0728718336661521,84.50940227508545,86.00553212165832,44,stage2_high_train
1879,0.0720718336661521,0.0,0.0,0.0,0.0009857142857142,0.0,0.0726718336661521,92.55947399139404,85.95296497344971,44,stage2_high_train
1891,0.0720718336661521,0.0098571428571428,0.0,0.0,0.0019714285714285,0.0,0.0724718336661521,100.17844820022584,90.94419589042664,44,stage2_high_train
1897,0.0720718336661521,0.0098571428571428,0.0,0.0,0.0029571428571428,0.0,0.0722718336661521,49.23982524871826,87.90527281761169,44,stage2_high_train
1910,0.0720718336661521,0.0,0.0,0.0,0.0029571428571428,0.0,0.0720718336661521,100.18965005874634,87.36096749305725,44,stage2_high_train
1923,0.0700826149170461,0.0394285714285714,0.0,0.0,0.0059142857142857,0.0,0.0718729117912415,106.4100341796875,88.09585952758789,44,stage2_high_train
1937,0.0700826149170461,0.0,0.0,0.0,0.0059142857142857,0.0,0.0716739899163309,98.83789825439452,89.42617225646973,44,stage2_high_train
1953,0.0700826149170461,0.0,0.0,0.0,0.0059142857142857,0.0,0.0714750680414203,112.58021926879884,91.53078002929688,44,stage2_high_train
1966,0.0700826149170461,0.0,0.0,0.0,0.0059142857142857,0.0,0.0712761461665097,84.72023868560791,91.46706748008728,44,stage2_high_train
1979,0.0700826149170461,0.0,0.0,0.0,0.0059142857142857,0.0,0.0710772242915991,87.89561700820923,91.7120807170868,44,stage2_high_train
1992,0.0700826149170461,0.012,0.0,0.0,0.0071142857142857,0.0,0.0708783024166885,94.652361869812,92.72637667655944,44,stage2_high_train
1998,0.0700826149170461,0.0,0.0,0.0,0.0071142857142857,0.0,0.0706793805417779,49.74850940704346,88.4452802181244,44,stage2_high_train
2010,0.0700826149170461,0.0,0.0,0.0,0.0061285714285714,0.0,0.0704804586668673,93.11664867401124,87.73910026550293,44,stage2_high_train
2023,0.0700826149170461,0.0,0.0,0.0,0.0051428571428571,0.0,0.0702815367919567,87.7260012626648,91.58771786689758,44,stage2_high_train
2037,0.0700826149170461,0.0,0.0,0.0,0.0051428571428571,0.0,0.0700826149170461,82.15874457359314,89.78462731838226,44,stage2_high_train
2050,0.0680844899170624,0.0,0.0,0.0,0.0012,0.0,0.0698828024170478,92.94559001922607,88.43818290233612,44,stage2_high_train
2062,0.0680844899170624,0.0,0.0,0.0,0.0012,0.0,0.0696829899170494,86.2952356338501,87.18391664028168,44,stage2_high_train
2064,0.0680844899170624,0.0,0.0,0.0,0.0012,0.0,0.069483177417051,19.035903453826904,77.82948505878448,44,stage2_high_train
2077,0.0680844899170624,0.0,0.0,0.0,0.0012,0.0,0.0692833649170527,92.6243987083435,78.61990106105804,44,stage2_high_train
2090,0.0680844899170624,0.0,0.0,0.0,0.0012,0.0,0.0690835524170543,91.381902217865,78.96852958202362,44,stage2_high_train
2104,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0688837399170559,102.1081190109253,79.71410529613495,44,stage2_high_train
2118,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0686839274170575,85.72472286224365,83.31172664165497,44,stage2_high_train
2124,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0684841149170592,48.192323207855225,78.81929409503937,44,stage2_high_train
2138,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0682843024170608,106.8241024017334,80.72910420894623,44,stage2_high_train
2152,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0680844899170624,105.88975238800047,83.10220499038697,44,stage2_high_train
2166,0.0680844899170624,0.0,0.0,0.0,0.0,0.0,0.0680844899170624,102.30278253555298,84.03792424201966,44,stage2_high_train
2178,0.0660844899170624,0.0,0.0,0.0,0.0,0.0,0.0678844899170624,92.26956510543825,84.63535718917846,44,stage2_high_train
2191,0.0660844899170624,0.0098571428571428,0.0,0.0,0.0009857142857142,0.0,0.0676844899170624,93.1638617515564,92.0481530189514,44,stage2_high_train
2197,0.0660844899170624,0.0,0.0,0.0,0.0009857142857142,0.0,0.0674844899170624,50.04208850860596,87.78992199897766,44,stage2_high_train
2212,0.0660844899170624,0.0197142857142857,0.0,0.0,0.0029571428571428,0.0,0.0672844899170624,119.8873085975647,90.64046263694765,44,stage2_high_train
2226,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0670844899170624,107.01400566101074,91.13105130195618,44,stage2_high_train
2239,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0668844899170624,99.63868713378906,92.52244772911072,44,stage2_high_train
2255,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0666844899170624,97.48992776870728,97.45220818519591,44,stage2_high_train
2267,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0664844899170624,89.67566728591919,95.73736467361452,44,stage2_high_train
2273,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0662844899170624,56.25044822692871,90.77343425750732,44,stage2_high_train
2280,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0660844899170624,55.501779556274414,86.09333395957947,44,stage2_high_train
2297,0.0660844899170624,0.0,0.0,0.0,0.0029571428571428,0.0,0.0660844899170624,121.16643905639648,88.98302135467529,44,stage2_high_train
2310,0.0640891104528273,0.0,0.0,0.0,0.0019714285714285,0.0,0.0658849519706389,79.74661684036255,87.64129686355591,44,stage2_high_train
2322,0.0640891104528273,0.0,0.0,0.0,0.0019714285714285,0.0,0.0656854140242154,89.9689302444458,91.63398103713988,44,stage2_high_train
2338,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0654858760777919,96.42092704772948,89.28734288215637,44,stage2_high_train
2350,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0652863381313684,92.87899017333984,87.87384133338928,44,stage2_high_train
2355,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0650868001849449,41.67044305801392,82.07701692581176,44,stage2_high_train
2361,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0648872622385213,50.17647838592529,77.34567198753356,44,stage2_high_train
2376,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0646877242920978,101.57957649230956,78.53606290817261,44,stage2_high_train
2389,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0644881863456743,93.00850057601927,82.21186814308166,44,stage2_high_train
2402,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0642886483992508,93.33086347579956,85.99477653503418,44,stage2_high_train
2416,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0640891104528273,84.8684492111206,82.3649775505066,44,stage2_high_train
2429,0.0640891104528273,0.0,0.0,0.0,0.0,0.0,0.0640891104528273,79.22133255004883,82.31244912147523,44,stage2_high_train
14,0.1,0.0,0.0,0.0,0.0,0.0,0.1,95.6239972114563,95.6239972114563,45,stage2_high_train
20,0.1,0.0,0.0,0.0,0.0,0.0,0.1,48.92593860626221,72.27496790885925,45,stage2_high_train
32,0.1,0.0,0.0,0.0,0.0,0.0,0.1,92.13095188140868,78.8936292330424,45,stage2_high_train
45,0.1,0.0,0.0,0.0,0.0,0.0,0.1,89.73197174072266,81.60321485996246,45,stage2_high_train
58,0.1,0.0,0.0,0.0,0.0,0.0,0.1,91.70794010162354,83.62415990829467,45,stage2_high_train
71,0.1,0.0,0.0,0.0,0.0,0.0,0.1,90.91888093948364,84.83994674682617,45,stage2_high_train
89,0.1,0.0,0.0,0.0,0.0,0.0,0.1,114.69709801673888,89.10525407109942,45,stage2_high_train
102,0.1,0.0,0.0,0.0,0.0,0.0,0.1,98.69688892364502,90.30420842766762,45,stage2_high_train
109,0.1,0.0,0.0,0.0,0.0,0.0,0.1,55.784135818481445,86.46864480442471,45,stage2_high_train
120,0.1,0.0,0.0,0.0,0.0,0.0,0.1,76.09687900543213,85.43146822452545,45,stage2_high_train
133,0.098,0.0,0.0,0.0,0.0,0.0,0.0998,77.88169002532959,83.65723750591278,45,stage2_high_train
148,0.098,0.0,0.0,0.0,0.0,0.0,0.0996,106.4287495613098,89.40751860141754,45,stage2_high_train
166,0.098,0.0,0.0,0.0,0.0,0.0,0.0994,105.70039439201356,90.76446285247803,45,stage2_high_train
