timesteps,episode_reward,episode_cost,episode_len,unsafe_rate,tps,latency,mask_ratio,lagrangian_lambda,constraint_violation,episode_seed,eligible_size_mean,eligible_size_std,trajectory_fingerprint,episode_repeat_ratio,recent_unique_trajectory_count,rolling_reward_mean,rolling_cost_mean,rolling_unsafe_mean,rolling_lambda_mean
29520,671.4054843485355,0.0,120,0.0,11986.310255116166,25.74508536686726,0.1471249999999998,0.0,0.0,287,11.208333333333334,1.838911966958233,366388a2411227a95a3d0ebf4448a3d818d3195d3e5fd5aba59059d82c57622c,0.0,50,711.9313730547204,0.1593948273948274,0.0008333333333333,0.0
29640,699.0098756551743,0.0533333333333333,120,0.0,10962.254918526083,26.181197956333374,0.2188541666666665,0.0,0.0,288,12.508333333333333,2.330936268731712,0fd4875270251a32bf0d0beb485ea02e54f5e3ed0021f785e89b77b4c9fc005e,0.0,50,710.91029405687,0.1602837162837162,0.0008333333333333,0.0
29760,729.7983260154724,0.0444444444444444,120,0.0,11604.715386340304,24.14985979732696,0.1957916666666666,0.0,0.0,289,11.691666666666666,2.1748403517397707,68e5c41348b6af3c7ff55b282a5026418d0d74b511ccfaa9dc9d3c17bd50f268,0.0,50,709.3677739420906,0.1647281607281607,0.0008333333333333,0.0
29880,702.7726912200451,0.0444444444444444,120,0.0,11792.08738852692,25.037396276495063,0.1695624999999997,0.0,0.0,290,11.383333333333333,2.082399790839616,0d8c7cc956d41f35088e235f37c39bde11ca61991b51a8bed0172631e34a6514,0.0,50,706.8360662678257,0.1638392718392718,0.0008333333333333,0.0
30000,654.9533412009478,0.0363636363636363,120,0.0,11760.000909741031,25.998144649033865,0.1269999999999999,0.0,0.0,291,10.966666666666669,2.442448680229649,c40f074df7b53a7acce90d30a775b6a927619dca488e962be5f2f76b6429395b,0.0,50,699.1082813972607,0.1613217893217893,0.0008333333333333,0.0
30120,736.7311659157276,0.187012987012987,120,0.0,11358.164479100857,24.37640975266672,0.1736458333333333,0.0,0.0,292,11.775,2.4064583243153503,2ddba32839ab38c475a80e6f752c5dc4a37b1c0199f938698d35a8212490cbe4,0.0,50,700.53493551258,0.0592438672438672,0.0,0.0
30240,685.1268596351147,0.0533333333333333,120,0.0,11891.028039876704,24.52050531920906,0.1384166666666666,0.0,0.0,293,10.858333333333333,2.385008152792965,79479207ad3590a90885a15cdc7b85d27766e019b3e541cee4281e0911b4fb78,0.0,50,696.6830602461472,0.0588629148629148,0.0,0.0
30360,730.3859136924148,0.0,120,0.0,12361.801030500685,22.28156548503194,0.1398541666666666,0.0,0.0,294,10.716666666666669,2.176324628562771,f3b43ce9f78732d2b4f363ac77addcab0e2049eedebba8e1a8cd19f5a95d9b31,0.0,50,700.7852261461318,0.0561962481962482,0.0,0.0
30480,732.0562076568604,0.1333333333333333,120,0.0,11387.660662715374,24.823769170264377,0.1576041666666665,0.0,0.0,295,11.333333333333334,2.317805475492326,7e957817873ad71e27d6d73c9a2323cf4b58d8e3a47965aa5e0f5f02393cdb66,0.0,50,702.0463088490069,0.0658932178932178,0.0,0.0
30600,696.4888712763786,0.0444444444444444,120,0.0,11608.234810907836,24.97705436926151,0.1825416666666666,0.0,0.0,296,11.725,2.588315089010616,41659ef5e284a5c19d531caecc9d754f659ccbfb1a298355956c7e82c3a6ac93,0.0,50,703.8728736616671,0.0596709956709956,0.0,0.0
30720,567.0098308250308,0.2285714285714286,120,0.0,12068.749878896597,26.411622892046733,0.1612083333333333,0.0,0.0,297,11.008333333333333,3.3578163373769523,61cbc2bb4e71613821830a4d52c46963be0241247667630ddb06827cd23d017e,0.0,50,693.4333083093167,0.0825281385281385,0.0,0.0
30840,712.055397093296,0.0363636363636363,120,0.0,12095.881153132916,22.976696316474246,0.1487916666666665,0.0,0.0,298,11.15,2.336842599178072,de8f25d9f7b080cc7bd44fe1fbd1f69610403dcfbb527784b2d90779815cd0c7,0.0,50,694.7378604531289,0.0808311688311688,0.0,0.0
30960,703.061171412468,0.0727272727272727,120,0.0,11586.36200625918,25.034830942047574,0.1777499999999999,0.0,0.0,299,11.516666666666667,2.4289343799745207,a44883915973e7cd67c35780446c26e8ed07849e15eeb14373b6b9a7bf4521d8,0.0,50,692.0641449928283,0.0836594516594516,0.0,0.0
31080,585.4334768131375,0.0533333333333333,120,0.0,11424.063465065998,24.14944028018348,0.0896874999999998,0.0,0.0,300,10.141666666666667,2.730371871294375,64d8e3df045ce2f0db6e5a1c11137889f852188aa7f0ae0c51866ca44687bfed,0.0,50,680.3302235521376,0.0845483405483405,0.0,0.0
31200,721.3276672065258,0.0,120,0.0,11698.442917243552,24.83901441428629,0.2211874999999997,0.0,0.0,301,11.875,2.083916585022856,e61bd035cb92dacb89d2ad4cac30ca05f8fc1bc8f864596121aedc4706905ff9,0.0,50,686.9676561526954,0.0809119769119769,0.0,0.0
31320,695.5315333604813,0.0727272727272727,120,0.0,11953.638511287882,24.605544459102468,0.1734583333333331,0.0,0.0,302,11.483333333333333,2.723304773412061,46df497d82d27b84211c89ba0bd5cf955fed20c2f0952f3ffde5ae0feb1a295f,0.0,50,682.8476928971708,0.0694834054834055,0.0,0.0
31440,736.2834041714668,0.0444444444444444,120,0.0,12236.61566219411,23.999525110103825,0.1949791666666666,0.0,0.0,303,11.908333333333331,2.7386001087335754,36e8728efb35f7687c50353c015b852e5acfa93ebfafc4c6264199ba7235f38c,0.0,50,687.963347350806,0.0685945165945166,0.0,0.0
31560,731.2539417147636,0.0444444444444444,120,0.0,11554.32693784412,24.231919480723203,0.1977916666666664,0.0,0.0,304,11.833333333333334,2.214848878717358,aa4e3ee444b742dfe1fe5f98e06d017d4f11da77d3ba0e6e31df68178ace994b,0.0,50,688.0501501530409,0.073038961038961,0.0,0.0
31680,567.9359632730484,0.0,120,0.0,11617.737941014462,27.89245930246091,0.1255416666666666,0.0,0.0,305,10.858333333333333,2.2520206975563606,3a25a6ac5a4c66f769f865d5ee2b193767fee9c18fbe79e7c8fe84326acfded0,0.0,50,671.6381257146597,0.0597056277056277,0.0,0.0
31800,690.6875060498714,0.109090909090909,120,0.0,11984.27673651432,24.490856032300343,0.1749374999999998,0.0,0.0,306,11.583333333333334,2.468411545013425,8a36482a712cfb1c927595864bd1b789f45993da4a80358a6e73760bd92ee4f1,0.0,50,671.057989192009,0.0661702741702741,0.0,0.0
31920,669.7186168730259,0.0,120,0.0,11311.544580676398,25.334249550462104,0.2032291666666665,0.0,0.0,307,12.083333333333334,2.728196392409376,dc86efbd3d2cf8b813332b74050650822d627c1b266b2331d09c260970fae6dc,0.0,50,681.3288677968085,0.0433131313131313,0.0,0.0
32040,703.0314230322838,0.0,120,0.0,11376.39982025939,24.252364465361723,0.1859374999999999,0.0,0.0,308,11.458333333333334,2.120911098770728,b82b88764c15e4f0c43519e6dae293817db65959f56770c905f11bed80c59807,0.0,50,680.4264703907072,0.0396767676767676,0.0,0.0
32160,750.5650632083416,0.0,120,0.0,11779.123352026858,23.852840804047485,0.2056874999999998,0.0,0.0,309,12.058333333333334,2.0828499439203223,220a7cb8c3601e90accf307d7b1fa790d4eff3ed0b67ae402e87bb85afcad0c1,0.0,50,685.1768595702946,0.0324040404040404,0.0,0.0
32280,710.1312066316605,0.1142857142857142,120,0.0,12437.92753761342,24.640591875316595,0.1514166666666666,0.0,0.0,310,10.941666666666666,2.4368553278536864,9c0c447d7e863dc1344658a3169222709dcf1939a51a64d7a1d06630006f4760,0.0,50,697.6466325521469,0.0384992784992785,0.0,0.0
32400,699.1483945697546,0.2183682983682983,120,0.0,11900.236273724016,24.34550114089033,0.1583958333333332,0.0,0.0,311,11.241666666666667,3.133144941144953,3e8522e67bf47bbe8e485856a3de0ba3d7732153430d0eac4a3b88f3f8b3ceaa,0.0,50,695.4287052884698,0.0603361083361083,0.0,0.0
32520,734.9160239696503,0.0444444444444444,120,0.0,11763.283411757067,24.172533952929477,0.2221666666666666,0.0,0.0,312,12.25,2.218295141168848,0682a18b1fba7bf8ed925ab518da668fdb618f1b5bc35acf4aa07be4eb78530b,0.0,50,699.3671543493867,0.0575078255078255,0.0,0.0
32640,699.7037451267242,1.1333333333333333,120,0.0083333333333333,11588.943246669396,25.95874942648425,0.1838749999999999,0.0,0.0,313,11.883333333333333,2.540286510525053,69130beac7ba5afb8de3a86f0932b413ae5102dbbff2e545aa3c556628841fd0,0.0,50,695.7091884449125,0.1663967143967143,0.0008333333333333,0.0
32760,766.8298810720444,0.0571428571428571,120,0.0,11957.732935837745,23.14500836861,0.1421458333333332,0.0,0.0,314,11.041666666666666,2.184780055037324,4815403d49ff79a171de750362922f1405023cea53ae92dbaf98bfa44a0bc425,0.0,50,699.2667823806405,0.1676665556665556,0.0008333333333333,0.0
32880,736.7948430236429,0.0,120,0.0,11685.264597019856,24.0200813077979,0.1543541666666666,0.0,0.0,315,11.1,1.9553345834749964,ae49b404618e096048d6ebdaadec96821a9bec3832c3650ca1be75f2505ff4b7,0.0,50,716.1526703556999,0.1676665556665556,0.0008333333333333,0.0
33000,739.9739550203085,0.0266666666666666,120,0.0,11507.219976965933,24.077422550070548,0.1629999999999999,0.0,0.0,316,11.025,2.7308805051362675,aefaff98d6d25a5fd0b0565ce4ce3ba14f62c4d05d1cd1c2b7eb3e69d94532cd,0.0,50,721.0813152527437,0.1594241314241314,0.0008333333333333,0.0
33120,732.5925652980804,0.0363636363636363,120,0.0,11840.363257094668,23.709833478152078,0.1921041666666665,0.0,0.0,317,11.733333333333333,2.216353361317246,6fcc1d73eb1aeeb31331bff0de84b7d8d87184e944805d74dfe7846b30b769d9,0.0,50,727.3687100952491,0.163060495060495,0.0008333333333333,0.0
33240,726.8211514949799,0.1142857142857143,120,0.0,11738.256853449107,24.612595168444223,0.1151249999999999,0.0,0.0,318,10.55,2.667239521802769,d3f7879a2007c5c53c116666623bcd9c8a30b017c7e7b5d80d0b4470a0726630,0.0,50,729.7476829415187,0.1744890664890664,0.0008333333333333,0.0
33360,769.694039940834,0.0,120,0.0,11719.104505074823,23.69076952361519,0.1479583333333332,0.0,0.0,319,11.141666666666667,1.929144168335327,491abc1531aa2ff8c9ac2b0e841d97d0a17815d7e7bd0a43f893bc5b80605532,0.0,50,731.6605806147679,0.1744890664890664,0.0008333333333333,0.0
33480,749.459722161293,0.0,120,0.0,12245.691081768187,23.208279827164667,0.2548124999999999,0.0,0.0,320,12.466666666666669,2.205800434208758,17dc30f17107c57935326de5a1b32600eaa5fff56e5a6bb0ed66bb09bd41e18a,0.0,50,735.5934321677312,0.163060495060495,0.0008333333333333,0.0
33600,734.8242412805557,0.0,120,0.0,12019.788087311546,23.582503751969277,0.1767291666666664,0.0,0.0,321,11.366666666666667,2.0080393975772,ea9eaa75a31a92aa7dbfeeb36fa9b1c0787f91e84654da2f0891a0f8690c293c,0.0,50,739.1610168388113,0.1412236652236652,0.0008333333333333,0.0
33720,710.6265663206577,0.0727272727272727,120,0.0,11377.188196164723,24.006811728548545,0.1581874999999998,0.0,0.0,322,11.225,2.7001928943441564,a838ffcf76e079d6e19739bfc9e3992a754e672d211aaa0088e90ebf29ebe5c0,0.0,50,736.732071073912,0.144051948051948,0.0008333333333333,0.0
33840,748.0743656158447,0.0,120,0.0,12377.590262424574,23.185583577879864,0.2589166666666666,0.0,0.0,323,12.9,2.6121510931286736,c5a2e594b5187033234e275ebd54d9580584d84dffd11ca2c66d0d6a654d19f8,0.0,50,741.5691331228242,0.0307186147186147,0.0,0.0
33960,727.9027153104544,0.063030303030303,120,0.0,11690.738637695667,23.84545654955309,0.1728958333333331,0.0,0.0,324,11.483333333333333,2.523170404251149,d69012764b4cc67f5b41661693b14c246c9cc0cca657110ec5f655b246fd34f5,0.0,50,737.6764165466651,0.0313073593073593,0.0,0.0
34080,706.0466596484184,0.0808080808080808,120,0.0,11350.983242842862,24.966496796078214,0.1532083333333332,0.0,0.0,325,10.808333333333334,2.4943129759960385,2840343d04d4fc59dd3fb65f2345c95cbed8aec28ad8521e3c0b0d53cf8cdc25,0.0,50,734.6015982091427,0.0393881673881673,0.0,0.0
34200,642.1009095907211,0.0,120,0.0,11247.24754430559,24.965463867112263,0.1811875,0.0,0.0,326,11.758333333333333,2.542950495432858,245ee1a34ce1e6051e1c9ec0b00dcf90c15b4d4e58ffb3e140df253d31c40b7d,0.0,50,724.814293666184,0.0367215007215007,0.0,0.0
34320,708.1576484143734,0.0,120,0.0,11205.749627249532,24.565990469968877,0.1231041666666666,0.0,0.0,327,10.65,2.2310311517323087,5309052aca5314e2c3fadab72617d4b69a712c5221a024f00b6f29c7ebcc18fb,0.0,50,722.3708019778132,0.033085137085137,0.0,0.0
34440,687.1390251219273,0.0363636363636363,120,0.0,11591.49050313846,25.64356736104088,0.2442708333333332,0.0,0.0,328,12.566666666666666,2.5972207367791325,dad87a0eed8a77809ca084c83a7c003dfd6b4ed38a6cf5dbae332a666db82ee2,0.0,50,718.402589340508,0.0252929292929292,0.0,0.0
34560,682.7424752414227,0.0444444444444444,120,0.0,11736.60198161764,24.54958115540788,0.2020625,0.0,0.0,329,12.016666666666667,2.7385620720046138,e238f69ca95b04446975cc6b79da0e5684545930a503a87b399e70a7de8e0c38,0.0,50,709.7074328705669,0.0297373737373737,0.0,0.0
34680,702.0455371141434,0.0363636363636363,120,0.0,11925.339561161922,24.466503119448213,0.1251458333333333,0.0,0.0,330,10.775,2.339738233221827,cdec44da9b4b9df90278382056b937845cee2c751a008011eeb9bbe3eb721425,0.0,50,704.9660143658518,0.0333737373737373,0.0,0.0
34800,744.9835881143808,0.109090909090909,120,0.0,11940.625302543416,22.825985614628443,0.1259583333333333,0.0,0.0,331,10.616666666666667,2.6431778012250486,82926ca4108918a28650757cdf09c3273b37421829491c54a5f9b58c43ea4f5f,0.0,50,705.9819490492343,0.0442828282828282,0.0,0.0
34920,757.268082857132,0.0,120,0.0,11824.944997907216,23.55140263708812,0.2158541666666664,0.0,0.0,332,11.808333333333334,2.317670645761002,d39ea7f7dc2a41fb81f623b2c405e963ec8fde5dd9cccae662add7a917cb599f,0.0,50,710.6461007028818,0.037010101010101,0.0,0.0
35040,727.0500786006451,0.0,120,0.0,12047.986325714211,24.11523871180208,0.2258749999999999,0.0,0.0,333,12.333333333333334,2.255856575425148,6ccf5c721ab502b92d198c574b51793448b56c45f99a18c1748843e90750f888,0.0,50,708.5436720013619,0.037010101010101,0.0,0.0
35160,762.5740878582001,0.0363636363636363,120,0.0,12571.251082366543,21.940713226093933,0.2602916666666667,0.0,0.0,334,12.583333333333334,2.4684115450134194,3d38419df1308230fec44aa6c571c728a36763a36c4d410a5b49fb09b65c0466,0.0,50,712.0108092561364,0.0343434343434343,0.0,0.0
35280,649.4638971462846,0.0,120,0.0,11347.989616020755,24.663073148439363,0.1405624999999998,0.0,0.0,335,11.233333333333333,2.4655402833636537,c8a75afe252ad17a9da12fa7a7fe000ec336e75195bf569604a10fec44b4db23,0.0,50,706.3525330059231,0.0262626262626262,0.0,0.0
35400,686.7536065280437,0.0888888888888889,120,0.0,11951.778326345257,23.67359146277692,0.1597708333333333,0.0,0.0,336,10.9,2.6532998322843184,2482e1533dc72c6337e123c076f9633f91d548029b660bff4589cf66fd6fa71e,0.0,50,710.8178026996553,0.0351515151515151,0.0,0.0
35520,725.2001305520535,0.1535353535353535,120,0.0,11504.57156119593,24.216988991559056,0.1285833333333333,0.0,0.0,337,10.65,2.386245307311603,86ac39705e3b0afdc655d4175dc45c9e49fd3728605f283da17aaacf9f6faaa0,0.0,50,712.5220509134233,0.0505050505050505,0.0,0.0
35640,699.1215961351991,0.0363636363636363,120,0.0,11283.400254683813,25.54645215197501,0.1328749999999999,0.0,0.0,338,11.308333333333334,2.465751519426798,09ba5de65a7bcfbf55c06741c4cdda9f0c7877a54e0c4483092c8aa27b685d1c,0.0,50,713.7203080147505,0.0505050505050505,0.0,0.0
35760,703.0580968856812,0.0363636363636363,120,0.0,11864.537770019697,25.811828286260848,0.2321249999999999,0.0,0.0,339,12.341666666666669,2.1193388644155577,269e3c0a4bb72f0b7c5dad55d648546b6a6d850ebf29521951b0e5298c31839d,0.0,50,715.7518701791763,0.0496969696969697,0.0,0.0
35880,650.0029256045818,0.0,120,0.0,11227.952497899392,27.398890227894164,0.2096458333333331,0.0,0.0,340,11.825,2.4346885495548207,60fd8bbdb793ef0369d4f4e3ba2c8b6674dbbb4f5d95ddd6119d03fa5c878135,0.0,50,710.5476090282202,0.046060606060606,0.0,0.0
36000,759.6156874299049,0.0363636363636363,120,0.0,11964.086307182535,23.447081756269316,0.1822916666666665,0.0,0.0,341,11.716666666666669,2.164806894133724,b70e8e0de6db42a4876340ed3da065b6d54e2273b35139374516d5f76949b754,0.0,50,712.0108189597726,0.0387878787878788,0.0,0.0
36120,749.2919073104858,0.2031746031746031,120,0.0,11646.494143651253,23.6704967810377,0.1083125,0.0,0.0,342,10.525,2.348625484547646,f066708a5b61463c159c15482914303bd2c66364da19507f389984cf098a106b,0.0,50,711.213201405108,0.0591053391053391,0.0,0.0
36240,694.6564076542854,0.0,120,0.0,11683.249733283055,26.48791740245012,0.2080833333333332,0.0,0.0,343,11.641666666666667,2.344482293006757,00eb79f7e05aeba2d015249d8e794602aa1ddfd7a738221b6f3fd90112ee243f,0.0,50,707.9738343104721,0.0591053391053391,0.0,0.0
36360,662.150361046195,0.0799999999999999,120,0.0,11642.231676797148,24.32583464878226,0.1628958333333331,0.0,0.0,344,11.158333333333331,3.0441086088085343,8fe758cd15410b37ca11fcb0c9e80fd62aa7c0928dc68d67c4096a20702380c3,0.0,50,697.9314616292716,0.0634689754689754,0.0,0.0
36480,685.0964313149452,0.2238383838383838,120,0.0,11459.070098572643,25.788359904682537,0.1908541666666665,0.0,0.0,345,12.233333333333333,2.393509742802165,fd6a212ac82f1e1eafcc530a34dd96456feee82f1dc5e336749b675cdfadeb20,0.0,50,701.4947150461376,0.0858528138528138,0.0,0.0
36600,706.1528213024139,0.0799999999999999,120,0.0,11913.854110052507,24.56960274361732,0.1977708333333333,0.0,0.0,346,11.8,2.791654228828012,483b687a53db477fda8e6f3159189a92ee4e4db17c1672cde95596e78f5aacc9,0.0,50,703.4346365235746,0.0849639249639249,0.0,0.0
36720,704.278298214078,0.0727272727272727,120,0.0,11469.478269665748,25.522861902674567,0.1708541666666666,0.0,0.0,347,11.558333333333334,2.386754537488556,ea13710f9f6705828b414ab3da95202b9392d5e20978aec8326e134b2f59800a,0.0,50,701.342453289777,0.0768831168831168,0.0,0.0
36840,713.7248132266104,0.0,120,0.0,11474.845988046787,23.901613714842416,0.1482916666666667,0.0,0.0,348,11.0,2.418677324489564,63d4dd358708533c18ea0cd31335ce5b5b75ef7a70c3f8a2f2a83aebab50e3fc,0.0,50,702.8027749989182,0.0732467532467532,0.0,0.0
36960,754.997386932373,0.2127738927738927,120,0.0,11836.674839081756,23.97614037436768,0.1612708333333333,0.0,0.0,349,11.741666666666667,2.573894045129976,63677097f7a9c1daf20de17f1ecef6e3450f40f783d8834dcd44c47943162f33,0.0,50,707.9967040035874,0.0908877788877789,0.0,0.0
37080,-286.03570744395256,0.1374358974358974,120,0.0,11834.695841061011,41.265437655653365,0.0801666666666666,0.0,0.0,350,10.766666666666667,2.7800879282657367,0e9f72e04f029085b2770a5cfe18de35ad20b0c11961af860aa303532ac4a46b,0.0,50,614.392840698734,0.1046313686313686,0.0,0.0
37200,705.9112881422043,0.0,120,0.0,11777.318081791758,25.9736190201766,0.190770833333333,0.0,0.0,351,11.775,1.83240506802762,9675366a5a86296d0fffaa35ff8a3ae2dc3dbd5996f17058c40c7dc5d23911b1,0.0,50,609.0224007699638,0.100995004995005,0.0,0.0
37320,667.1545535251498,0.0,120,0.0,11900.546856478688,25.5705526435998,0.1660833333333331,0.0,0.0,352,11.2,2.551470164434616,c7ffa4a9f87f8cd0bfad2990b930d7a15a6a5ade7b5545054ab64f03728f0174,0.0,50,600.8086653914303,0.0806775446775446,0.0,0.0
37440,728.9555331468582,0.0,120,0.0,11829.454707157174,24.921954366492283,0.1391041666666666,0.0,0.0,353,10.825,1.8242007382230063,c2569d331c965628a0b1d40fc663136665df99f95104c7510700cbfd09618a14,0.0,50,604.2385779406875,0.0806775446775446,0.0,0.0
37560,712.0088921487331,0.1171717171717171,120,0.0,11263.129265400084,26.711953640997216,0.1318333333333333,0.0,0.0,354,11.191666666666666,2.3568900177045933,531a1b56463613e1da69159a0a94b3c51db4339d38323702bef90647d8c6b47f,0.0,50,609.2244310509413,0.0843947163947164,0.0,0.0
37680,717.1352416947484,0.1367521367521367,120,0.0,11836.829682095648,24.349505284046643,0.1534166666666667,0.0,0.0,355,11.158333333333331,2.8751690771539384,37df7d505a1b558eb5fc80a0e8a6a67c894aed6d5db4a14b0d5ddaf87025dfa1,0.0,50,612.4283120889216,0.0756860916860916,0.0,0.0
37800,722.4698478654027,0.143030303030303,120,0.0,11992.842659305506,23.27781625091316,0.1166458333333332,0.0,0.0,356,10.625,2.549714036253216,2b40d779b89b2c1c3c6f02abaf175475320703271454ea425c6e7dcedfbcc53d,0.0,50,614.0600147452205,0.0819891219891219,0.0,0.0
37920,687.7267597913742,0.0444444444444444,120,0.0,12018.646238354786,25.268902928703984,0.1266666666666666,0.0,0.0,357,10.466666666666669,2.008039397577203,5a2622b67f89f65b922a37619a3c17a5f3c62cffe85200c08d9a03f1b108573e,0.0,50,612.4048609029502,0.0791608391608391,0.0,0.0
38040,732.5355908870697,0.0444444444444444,120,0.0,11654.121353338924,24.922072358768222,0.1872083333333331,0.0,0.0,358,11.533333333333331,2.397684067780595,c66d46761693429baca6ab8ce798743cd42521945906b8a145a9515858e28722,0.0,50,614.2859386689961,0.0836052836052836,0.0,0.0
38160,683.3140688035637,0.0,120,0.0,11971.541495604928,25.66274646202636,0.1718958333333334,0.0,0.0,359,11.091666666666669,2.0453028843887373,c5a2ef92def9a9fd87452c35653f803fd9335eed36b2358df214a252c8eba9c6,0.0,50,607.1176068561151,0.0623278943278943,0.0,0.0
38280,775.9623982310295,0.0,120,0.0,11610.145202690202,23.519407651265556,0.1397708333333333,0.0,0.0,360,10.933333333333334,2.286676384819,9180a8015ecbfe90a513ca92a6ec96b7770347fc655a5bcadc4ffc86e80f114a,0.0,50,713.3174174236134,0.0485843045843045,0.0,0.0
38400,770.6180427074432,0.0,120,0.0,11645.18716455114,23.691749037278395,0.177333333333333,0.0,0.0,361,11.183333333333334,2.0082468861062748,f2aadf31d0a664b5d98848dc46c5356891ade465c1b1efeca86b9804c668f053,0.0,50,719.7880928801372,0.0485843045843045,0.0,0.0
38520,626.3053317070007,1.1333333333333333,120,0.0083333333333333,11353.795021131868,29.87505667857869,0.1646458333333332,0.0,0.0,362,11.391666666666667,2.1342283278870444,76d4691322333112485ce3611b2adbb057fef1dd4cb1c528a8e16e831a79aec1,0.0,50,715.7031706983223,0.1619176379176379,0.0008333333333333,0.0
38640,685.7234780490398,0.0,120,0.0,12359.037852675096,22.675717610658516,0.1201874999999999,0.0,0.0,363,9.991666666666667,2.256456784922372,07045c95da46ec7ffd827c6e750f0133f1f33000fedac0e6d6eff2777fbbbc0d,0.0,50,711.3799651885405,0.1619176379176379,0.0008333333333333,0.0
38760,709.0169231891632,0.0444444444444444,120,0.0,12069.7305159714,24.039597591647347,0.1713958333333334,0.0,0.0,364,11.175,2.9767501854651264,696868b207a268c952689f0e2d9d8ebdc5d85ef162179f0ff2fb9cfe87aa37a0,0.0,50,711.0807682925836,0.1546449106449106,0.0008333333333333,0.0
38880,691.3783157914877,0.0,120,0.0,11650.52372051059,25.16174160233173,0.1482291666666666,0.0,0.0,365,10.9,2.0952326839756963,f47e0cb4b690e1fcd42bb589f7b1dfacc82fff0904eff3462cd0345c47ab1f84,0.0,50,708.5050757022575,0.140969696969697,0.0008333333333333,0.0
39000,737.2820869088173,0.1163636363636363,120,0.0,11359.158904634418,24.279267270712943,0.1871666666666663,0.0,0.0,366,11.466666666666669,2.8164201075518207,2b4e5d0d9d2aa4992423e48a6783ea87f1789ae7a34f57e981da18b94309472f,0.0,50,709.9862996065989,0.1383030303030303,0.0008333333333333,0.0
39120,708.5012147426605,0.0444444444444444,120,0.0,11506.68305185508,24.97666383353505,0.210895833333333,0.0,0.0,367,12.083333333333334,2.4785188229173385,e18c7d34281424292441ff2cec0780b95117f7a9be57b4d18a9185d22cc6fa75,0.0,50,712.0637451017276,0.1383030303030303,0.0008333333333333,0.0
39240,738.4031275510788,0.0993939393939393,120,0.0,12067.850512831154,24.08535081405478,0.1608124999999999,0.0,0.0,368,11.483333333333333,2.5980227524450705,f92d611da15f72191e68890fd3ba0956f290c1037d07d521c11c4ea890f89009,0.0,50,712.6504987681285,0.1437979797979798,0.0008333333333333,0.0
39360,677.9055472016335,0.0444444444444444,120,0.0,11651.844076157946,24.0894717089375,0.1338749999999998,0.0,0.0,369,10.933333333333334,2.2683817041132124,40f2bd66c19eae95171520917f0dcd08b6f84a847ab4f76f735ca311aa8a93c4,0.0,50,712.1096466079355,0.1482424242424242,0.0008333333333333,0.0
39480,713.7768899798393,0.0571428571428571,120,0.0,11735.47454022596,24.814986499927414,0.1876666666666665,0.0,0.0,370,11.55,2.66098352744494,4fa883caf965109b3142ef6ee4d4da0c584ce5ce924981c477581317b68f4970,0.0,50,705.8910957828164,0.15395670995671,0.0008333333333333,0.0
39600,675.830487549305,0.0,120,0.0,11292.771806607105,25.42783699578253,0.1261874999999999,0.0,0.0,371,10.558333333333334,2.1007769726672265,8ba57a10a10c9afb5abb1a120ca1d7b8137ddd942e3993c67f49b3dc3fc02f49,0.0,50,696.4123402670026,0.15395670995671,0.0008333333333333,0.0
39720,671.1879658102989,0.0799999999999999,120,0.0,11272.322691702131,26.436967777400927,0.1790833333333332,0.0,0.0,372,11.441666666666666,2.49264194959663,6dc4a459e650488a239c5288a93b7ae8ff11017ff1de64b0936e868a626785b9,0.0,50,700.9006036773324,0.0486233766233766,0.0,0.0
39840,635.7107253074646,0.0363636363636363,120,0.0,11657.926051286997,23.83366839467134,0.1705833333333332,0.0,0.0,373,11.566666666666666,2.5024432505498,9aa4a19f2f5067878b503b8bb679580c9cd89d889a6df9c9d7c304671dfcb87f,0.0,50,695.8993284031749,0.0522597402597402,0.0,0.0
39960,681.5217164754868,0.0444444444444444,120,0.0,11460.796270336978,25.09694920715992,0.1541041666666665,0.0,0.0,374,10.9,2.4269322199023198,f2b1fa1b00f3ef243b97d3afba88de3b5deb02ceb4f6f117f20aba5c8c190cf8,0.0,50,693.1498077318072,0.0522597402597402,0.0,0.0
40080,739.5116607248783,0.0363636363636363,120,0.0,12432.59786185762,22.487510129314828,0.1998333333333332,0.0,0.0,375,11.625,2.401605365861205,d83f2a32c68131847414ab022ab1af3eef200c4431dfd59e2b1c3e7cdef6de9d,0.0,50,697.9631422251463,0.0558961038961039,0.0,0.0
40200,740.4513209164143,0.0979020979020979,120,0.0,11345.66569355845,23.914439362391867,0.1512708333333333,0.0,0.0,376,11.016666666666667,2.5132427039362675,0fc36fefeda761e462597a79ae6d77f814e19e95094d8c20261941d9c1fec64b,0.0,50,698.280065625906,0.05404995004995,0.0,0.0
40320,724.0642338991165,0.0,120,0.0,11492.932646345957,23.916081821823507,0.1822708333333332,0.0,0.0,377,11.191666666666666,2.233442161527559,bcdddd2dd1bdf89b502b8ed2bf113d5d08841e23369927d746e7929a21edb322,0.0,50,699.8363675415516,0.0496055056055056,0.0,0.0
40440,713.0911304950714,0.1599999999999999,120,0.0,12052.779537887654,23.830865285281003,0.1827291666666665,0.0,0.0,378,11.583333333333334,2.6664062372831,dd07d67816ad0186af0563c0ac0851d4446bace16369961eac092b15743a50b4,0.0,50,697.3051678359509,0.0556661116661116,0.0,0.0
